muni_code;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22;prop_esgot;prop_abast;prop_residuo
2502201;Bom Jesus;25;PB;n„o metropolitana;caatinga;314,45;As;2286;0,86;74,82;67,52
2502300;Bom Sucesso;25;PB;n„o metropolitana;caatinga;319,37;As;4660;20,75;90,68;45,87
2502409;Bonito De Santa F√©;25;PB;n„o metropolitana;caatinga;634,17;As;9880;46,37;76,22;70,41
2502508;Boqueir√£o;25;PB;n„o metropolitana;caatinga;424,5;BSh;17599;52,44;73,46;72,84
2502607;Igaracy;25;PB;n„o metropolitana;caatinga;327,15;As;5650;33,24;77,28;68,55
2502706;Borborema;25;PB;n„o metropolitana;caatinga;386,04;As;4211;63,95;84,3;67,67
2502805;Brejo Do Cruz;25;PB;n„o metropolitana;caatinga;194,07;As;13613;66,11;75,92;74,62
2502904;Brejo Dos Santos;25;PB;n„o metropolitana;caatinga;341,54;As;5977;9,2;87,29;74,59
2503001;Caapor√£;25;PB;metropolitana;mata atlantica;42,67;Am;21290;16,04;86,11;81,17
2503100;Cabaceiras;25;PB;n„o metropolitana;caatinga;444,13;BSh;5325;28,25;74,6;45,23
2503209;Cabedelo;25;PB;metropolitana;mata atlantica;5,75;As;68744;52,1;97,91;96,79
2503308;Cachoeira Dos √çndios;25;PB;n„o metropolitana;caatinga;371,21;As;8944;25,49;74,4;42,05
2503407;Cacimba De Areia;25;PB;n„o metropolitana;caatinga;377,44;BSh;3292;41,9;58,39;48,11
2503506;Cacimba De Dentro;25;PB;n„o metropolitana;caatinga;467,32;As;15975;13,43;72,18;66,04
2503555;Cacimbas;25;PB;n„o metropolitana;caatinga;695,02;BSh;7225;32,14;55,09;36,45
2503605;Cai√ßara;25;PB;n„o metropolitana;caatinga;142,73;As;6615;52,9;72,24;73
2503704;Cajazeiras;25;PB;n„o metropolitana;caatinga;341,41;As;63118;56,44;86,37;79,07
2503753;Cajazeirinhas;25;PB;n„o metropolitana;caatinga;287,14;As;2740;30,58;53,28;33,98
2503803;Caldas Brand√£o;25;PB;n„o metropolitana;caatinga;90,86;As;5755;5,82;78,92;79,45
2503902;Camala√∫;25;PB;n„o metropolitana;caatinga;554,24;BSh;6031;18,47;57,78;50,78
2504009;Campina Grande;25;PB;n„o metropolitana;caatinga;477,74;As;418140;84,82;97,87;94,84
2504033;Capim;25;PB;n„o metropolitana;mata atlantica;80,03;As;6976;5,75;89,87;70,5
2504074;Cara√∫bas;25;PB;n„o metropolitana;caatinga;499,24;BSh;3948;38,87;65,75;53,15
2504108;Carrapateira;25;PB;n„o metropolitana;caatinga;462,62;As;2311;17,12;71,53;77,8
2504157;Casserengue;25;PB;n„o metropolitana;caatinga;451,74;As;6889;31,74;48,9;50,44
2504207;Catingueira;25;PB;n„o metropolitana;caatinga;364,51;As;4492;17,37;74,3;58,84
2504306;Catol√© Do Rocha;25;PB;n„o metropolitana;caatinga;280,17;As;30656;38,21;85,15;74,44
2504355;Caturit√©;25;PB;n„o metropolitana;caatinga;437,16;BSh;5253;20,92;44,84;58,62
2504405;Concei√ß√£o;25;PB;n„o metropolitana;caatinga;516,69;As;18239;23,9;78,06;60,46
2504504;Condado;25;PB;n„o metropolitana;caatinga;269,61;As;6449;37,81;81,54;67,84
2504603;Conde;25;PB;metropolitana;mata atlantica;48,8;Am;27344;17,21;66,66;61,27
2504702;Congo;25;PB;n„o metropolitana;caatinga;516,17;BSh;4936;46,68;69,14;63,67
2504801;Coremas;25;PB;n„o metropolitana;caatinga;265,64;As;14680;53,64;85,04;74,25
2504850;Coxixola;25;PB;n„o metropolitana;caatinga;501,18;BSh;1823;32,99;93,2;44,05
2504900;Cruz Do Esp√≠rito Santo;25;PB;metropolitana;mata atlantica;63,26;As;16828;22,3;73,18;44,77
2505006;Cubati;25;PB;n„o metropolitana;caatinga;595,09;BSh;7579;22,05;70,7;67,2
2505105;Cuit√©;25;PB;n„o metropolitana;caatinga;490,56;BSh;19718;15,56;67,24;68,82
2505204;Cuitegi;25;PB;n„o metropolitana;caatinga;150,59;As;6730;4,74;90,57;78,87
2505238;Cuit√© De Mamanguape;25;PB;n„o metropolitana;caatinga;82,57;As;6261;2,2;64,26;29,9
2505279;Curral De Cima;25;PB;n„o metropolitana;caatinga;107,62;As;5303;3,35;34,41;19,87
2505303;Curral Velho;25;PB;n„o metropolitana;caatinga;411,57;As;2198;32,72;77,32;52,47
2505352;Dami√£o;25;PB;n„o metropolitana;caatinga;485,02;BSh;4980;1,53;29,65;49,13
2505402;Desterro;25;PB;n„o metropolitana;caatinga;647,85;BSh;8067;37,93;63,11;60,34
2505501;Vista Serrana;25;PB;n„o metropolitana;caatinga;268,75;BSh;3644;37,01;56,66;49,78
2505600;Diamante;25;PB;n„o metropolitana;caatinga;421,42;As;6291;24,38;73,25;54,36
2505709;Dona In√™s;25;PB;n„o metropolitana;caatinga;319,08;As;10374;19,48;45,3;47,3
2505808;Duas Estradas;25;PB;n„o metropolitana;caatinga;122,38;As;3340;26,17;77,28;78,96
2505907;Emas;25;PB;n„o metropolitana;caatinga;293,92;As;3014;57,76;78,75;68,38
2506004;Esperan√ßa;25;PB;n„o metropolitana;caatinga;594,83;As;31241;64,78;70,98;78,36
2506103;Fagundes;25;PB;n„o metropolitana;caatinga;333,03;As;11051;11,24;56,07;49,1
2506202;Frei Martinho;25;PB;n„o metropolitana;caatinga;432,1;BSh;2846;63,23;80,93;60,94
2506251;Gado Bravo;25;PB;n„o metropolitana;caatinga;349,51;As;8179;1,84;18,85;11,26
2506301;Guarabira;25;PB;n„o metropolitana;caatinga;103,72;As;57661;69,61;96,08;93,25
2506400;Gurinh√©m;25;PB;n„o metropolitana;caatinga;130,16;As;13767;7,33;60,02;66,13
2506509;Gurj√£o;25;PB;n„o metropolitana;caatinga;500,11;BSh;3242;43,1;71,02;69,11
2506608;Ibiara;25;PB;n„o metropolitana;caatinga;419,89;As;5633;5,79;74,07;61,13
2506707;Imaculada;25;PB;n„o metropolitana;caatinga;730,81;As;9656;25,64;59,39;46,53
2506806;Ing√°;25;PB;n„o metropolitana;caatinga;228,18;As;17664;5,2;70,12;68,62
2506905;Itabaiana;25;PB;n„o metropolitana;caatinga;121,17;As;23187;35,72;76,26;78,96
2507002;Itaporanga;25;PB;n„o metropolitana;caatinga;369,62;As;23623;67,86;81,47;75,56
2507101;Itapororoca;25;PB;n„o metropolitana;caatinga;83,26;As;18461;10,81;76,24;65,31
2507200;Itatuba;25;PB;n„o metropolitana;caatinga;163,99;As;10385;19,43;57,25;55,84
2507309;Jacara√∫;25;PB;n„o metropolitana;caatinga;128,44;As;14719;8,68;83,99;58,5
2507408;Jeric√≥;25;PB;n„o metropolitana;caatinga;259,91;As;7396;42,24;82,39;61,46
2507507;Jo√£o Pessoa;25;PB;metropolitana;mata atlantica;31,38;As;889618;71,76;99,58;99,2
2507606;Juarez T√°vora;25;PB;n„o metropolitana;caatinga;176,3;As;7792;10,74;83,22;78,69
2507705;Juazeirinho;25;PB;n„o metropolitana;caatinga;574,51;BSh;17004;60,3;57,57;54,66
2507804;Junco Do Serid√≥;25;PB;n„o metropolitana;caatinga;675,25;BSh;6792;64,96;76,31;73,19
2507903;Juripiranga;25;PB;n„o metropolitana;mata atlantica;114,04;As;9741;7,23;76,41;92,01
2508000;Juru;25;PB;n„o metropolitana;caatinga;624,63;As;9237;24,79;67,92;53,19
2508109;Lagoa;25;PB;n„o metropolitana;caatinga;341,57;As;4417;17,94;66,08;48,13
2508208;Lagoa De Dentro;25;PB;n„o metropolitana;caatinga;124,05;As;7819;20,74;58,46;58,78
2508307;Lagoa Seca;25;PB;n„o metropolitana;caatinga;596,64;As;27739;52,66;53,52;64,84
2508406;Lastro;25;PB;n„o metropolitana;caatinga;332,29;As;3162;12,41;53,38;42,62
2508505;Livramento;25;PB;n„o metropolitana;caatinga;591,48;BSh;6881;36,81;44,69;55,56
2508554;Logradouro;25;PB;n„o metropolitana;caatinga;111,75;As;4807;36,78;66,57;74,46
2508604;Lucena;25;PB;metropolitana;mata atlantica;38,45;Aw;12910;29,08;88,52;84,4
2508703;M√£e D'√°gua;25;PB;n„o metropolitana;caatinga;588,61;As;3583;42,31;78,08;59,55
2508802;Malta;25;PB;n„o metropolitana;caatinga;281,7;BSh;6045;76,89;88,84;85,49
2508901;Mamanguape;25;PB;n„o metropolitana;mata atlantica;98,51;As;44599;8,59;81,02;80,21
2509008;Mana√≠ra;25;PB;n„o metropolitana;caatinga;722,4;As;10447;14,31;69,27;52,33
2509057;Marca√ß√£o;25;PB;n„o metropolitana;mata atlantica;65,54;Aw;9807;22,36;96,72;34,32
2509107;Mari;25;PB;n„o metropolitana;caatinga;120,43;As;21251;1,77;90,83;85,28
2509156;Mariz√≥polis;25;PB;n„o metropolitana;caatinga;253,28;As;6711;16,77;92,64;75,94
2509206;Massaranduba;25;PB;n„o metropolitana;caatinga;391,87;As;14145;30,86;52,65;51,22
2509305;Mataraca;25;PB;n„o metropolitana;mata atlantica;57,61;Aw;8324;3,99;95,5;86,25
2509339;Matinhas;25;PB;n„o metropolitana;caatinga;464,37;As;4567;12,41;35,04;16,38
2509370;Mato Grosso;25;PB;n„o metropolitana;caatinga;262,48;As;2538;55,49;79,42;45,07
2509396;Matur√©ia;25;PB;n„o metropolitana;caatinga;802,13;As;6431;21,69;66,01;67,68
2509404;Mogeiro;25;PB;n„o metropolitana;caatinga;154,86;As;14381;6,22;33,45;61,99
2509503;Montadas;25;PB;n„o metropolitana;caatinga;680,15;As;5818;37,71;62,15;64,5
2509602;Monte Horebe;25;PB;n„o metropolitana;caatinga;686,2;As;4338;53,26;66,18;59,53
2509701;Monteiro;25;PB;n„o metropolitana;caatinga;632,52;BSh;32266;57,71;72,45;66,78
2509800;Mulungu;25;PB;n„o metropolitana;caatinga;106,6;As;8812;6,45;68,07;57,43
2509909;Natuba;25;PB;n„o metropolitana;caatinga;394,85;As;8937;16,92;48,61;33,1
2510006;Nazarezinho;25;PB;n„o metropolitana;caatinga;327,95;As;7218;19,05;50,48;43,65
2510105;Nova Floresta;25;PB;n„o metropolitana;caatinga;620,7;As;9539;2,22;86,1;90,33
2510204;Nova Olinda;25;PB;n„o metropolitana;caatinga;366,39;As;5787;26,67;78,52;58,59
2510303;Nova Palmeira;25;PB;n„o metropolitana;caatinga;547,73;BSh;4267;62,52;59,16;60,54
2510402;Olho D'√°gua;25;PB;n„o metropolitana;caatinga;350,68;As;6061;43,22;63,19;52,42
2510501;Olivedos;25;PB;n„o metropolitana;caatinga;580,98;BSh;3579;43,06;53,54;52,97
2510600;Ouro Velho;25;PB;n„o metropolitana;caatinga;618,21;BSh;2910;2,44;73,44;67,91
2510659;Parari;25;PB;n„o metropolitana;caatinga;497,81;BSh;1720;55,97;60,7;54,48
2510709;Passagem;25;PB;n„o metropolitana;caatinga;417,32;BSh;2463;57,3;58,78;68,01
2510808;Patos;25;PB;n„o metropolitana;caatinga;268,07;BSh;103199;86,3;96,02;94,48
2510907;Paulista;25;PB;n„o metropolitana;caatinga;224,54;BSh;11829;35,94;57,2;49,87
2511004;Pedra Branca;25;PB;n„o metropolitana;caatinga;357,23;As;3739;68,55;80,24;65,62
2511103;Pedra Lavrada;25;PB;n„o metropolitana;caatinga;567,31;BSh;6859;41,18;45,91;42,74
2511202;Pedras De Fogo;25;PB;metropolitana;mata atlantica;111,37;As;29625;27,02;82,67;68,38
2511301;Pianc√≥;25;PB;n„o metropolitana;caatinga;293,15;As;16471;48,98;76,67;68,95
2511400;Picu√≠;25;PB;n„o metropolitana;caatinga;531,39;BSh;18361;62,37;70,7;73,93
2511509;Pilar;25;PB;n„o metropolitana;caatinga;77,83;As;12213;16,31;69,71;70,12
2511608;Pil√µes;25;PB;n„o metropolitana;caatinga;346,57;As;6818;11,01;69,76;50,52
2511707;Pil√µezinhos;25;PB;n„o metropolitana;caatinga;277,73;As;5320;40,14;75,36;58,53
2511806;Pirpirituba;25;PB;n„o metropolitana;caatinga;159,43;As;9229;49,8;82,42;77,07
2511905;Pitimbu;25;PB;metropolitana;mata atlantica;33,41;Am;17696;16,87;74,78;57,68
2512002;Pocinhos;25;PB;n„o metropolitana;caatinga;587,97;BSh;17428;39,62;59,59;59,88
2512036;Po√ßo Dantas;25;PB;n„o metropolitana;caatinga;580,65;As;3830;13,82;79,92;51,16
2512077;Po√ßo De Jos√© De Moura;25;PB;n„o metropolitana;caatinga;289,69;As;4006;36,31;69,08;48,44
2512101;Pombal;25;PB;n„o metropolitana;caatinga;243,88;As;32499;62;82,43;78,54
2512200;Prata;25;PB;n„o metropolitana;caatinga;610,87;BSh;3916;1,3;76,55;63,47
2512309;Princesa Isabel;25;PB;n„o metropolitana;caatinga;649,22;As;21148;58,89;77,96;73,6
2512408;Puxinan√£;25;PB;n„o metropolitana;caatinga;662,48;As;14279;76,05;61,75;66,56
2512507;Queimadas;25;PB;n„o metropolitana;caatinga;407,08;As;47665;47,74;73,22;69,17
2512606;Quixaba;25;PB;n„o metropolitana;caatinga;343,99;BSh;1745;37,67;47,67;41,63
2512705;Rem√≠gio;25;PB;n„o metropolitana;caatinga;542,1;As;17888;54,97;78,76;77,42
2512721;Pedro R√©gis;25;PB;n„o metropolitana;caatinga;119,81;As;5719;1,45;64,97;30,34
2512747;Riach√£o;25;PB;n„o metropolitana;caatinga;208,92;As;2927;26,13;70,43;58,5
2512754;Riach√£o Do Bacamarte;25;PB;n„o metropolitana;caatinga;225,7;As;4685;19,54;58,48;65,52
2512762;Riach√£o Do Po√ßo;25;PB;n„o metropolitana;caatinga;84,75;As;4706;18,8;39,74;24,35
2512788;Riacho De Santo Ant√¥nio;25;PB;n„o metropolitana;caatinga;475,44;BSh;1956;38,05;61,52;69,13
2512804;Riacho Dos Cavalos;25;PB;n„o metropolitana;caatinga;207,87;As;8498;50,7;61,03;45,12
2512903;Rio Tinto;25;PB;metropolitana;mata atlantica;62,4;As;27352;27,46;60,38;58,25
2513000;Salgadinho;25;PB;n„o metropolitana;caatinga;565,92;BSh;3358;16,51;34,59;28
2513109;Salgado De S√£o F√©lix;25;PB;n„o metropolitana;caatinga;214,47;As;12318;3,23;63,81;48,02
2513158;Santa Cec√≠lia;25;PB;n„o metropolitana;caatinga;449,16;As;7678;5,42;1,22;26,49
2513208;Santa Cruz;25;PB;n„o metropolitana;caatinga;363,51;As;5947;27,56;86,85;65,2
2513307;Santa Helena;25;PB;n„o metropolitana;caatinga;290,26;As;5869;25;76,2;60,09
2513356;Santa In√™s;25;PB;n„o metropolitana;caatinga;570,43;As;3230;4,88;62,69;39,15
2513406;Santa Luzia;25;PB;n„o metropolitana;caatinga;434,9;BSh;14954;86,13;93;90,05
2513505;Santana De Mangueira;25;PB;n„o metropolitana;caatinga;493,74;As;5010;5,32;71,34;45,46
2513604;Santana Dos Garrotes;25;PB;n„o metropolitana;caatinga;347,68;As;6577;13,63;75,24;38,94
2513653;Joca Claudino;25;PB;n„o metropolitana;caatinga;391,73;As;2543;0,67;81,2;71,86
2513703;Santa Rita;25;PB;metropolitana;mata atlantica;70,32;As;148479;21,72;88,41;90,51
2513802;Santa Teresinha;25;PB;n„o metropolitana;caatinga;336,38;As;4402;91,61;69,78;51,19
2513851;Santo Andr√©;25;PB;n„o metropolitana;caatinga;512,47;BSh;2622;9,45;2,14;33,88
2513901;S√£o Bento;25;PB;n„o metropolitana;caatinga;168,75;BSh;32252;58,62;84,7;84,64
2513927;S√£o Bentinho;25;PB;n„o metropolitana;caatinga;249,29;As;4330;38,28;76,23;67,06
2513943;S√£o Domingos Do Cariri;25;PB;n„o metropolitana;caatinga;447,45;BSh;2585;34,73;62,21;50,48
2513968;S√£o Domingos;25;PB;n„o metropolitana;caatinga;220,88;As;2595;26,55;49,57;34,42
2513984;S√£o Francisco;25;PB;n„o metropolitana;caatinga;327,12;As;3137;13,55;88,65;53,49
2514008;S√£o Jo√£o Do Cariri;25;PB;n„o metropolitana;caatinga;485,43;BSh;4221;57,75;68,7;61,63
2514107;S√£o Jo√£o Do Tigre;25;PB;n„o metropolitana;caatinga;718,88;As;4233;27,68;27,47;44,22
2514206;S√£o Jos√© Da Lagoa Tapada;25;PB;n„o metropolitana;caatinga;300,3;As;7119;19,99;65,25;39,99
2514305;S√£o Jos√© De Caiana;25;PB;n„o metropolitana;caatinga;581,67;As;5037;0,69;46,44;46,99
2514404;S√£o Jos√© De Espinharas;25;PB;n„o metropolitana;caatinga;242,03;BSh;4072;33,21;49,23;36,59
2514453;S√£o Jos√© Dos Ramos;25;PB;n„o metropolitana;caatinga;94,51;As;5880;5,17;45,1;44,7
2514503;S√£o Jos√© De Piranhas;25;PB;n„o metropolitana;caatinga;436,99;As;19116;50,49;74,09;57,66
2514552;S√£o Jos√© De Princesa;25;PB;n„o metropolitana;caatinga;763,57;As;3423;0,91;49,36;16,67
2514602;S√£o Jos√© Do Bonfim;25;PB;n„o metropolitana;caatinga;318,15;BSh;3242;74,58;62,32;48,01
2514651;S√£o Jos√© Do Brejo Do Cruz;25;PB;n„o metropolitana;caatinga;158,11;As;1699;13,51;8,29;57,11
2514701;S√£o Jos√© Do Sabugi;25;PB;n„o metropolitana;caatinga;417,41;BSh;4139;83,33;79,01;69,32
2514800;S√£o Jos√© Dos Cordeiros;25;PB;n„o metropolitana;caatinga;587,77;BSh;3411;52,34;49,41;42,32
2514909;S√£o Mamede;25;PB;n„o metropolitana;caatinga;315,65;BSh;7469;74,38;86,88;77,66
2515005;S√£o Miguel De Taipu;25;PB;n„o metropolitana;mata atlantica;62,84;As;7751;33,67;60,23;40,49
2515104;S√£o Sebasti√£o De Lagoa De Ro√ßa;25;PB;n„o metropolitana;caatinga;598,55;As;11046;31,74;54,79;30,66
2515203;S√£o Sebasti√£o Do Umbuzeiro;25;PB;n„o metropolitana;caatinga;657,09;BSh;3279;33,72;71,07;66,48
2515302;Sap√©;25;PB;n„o metropolitana;caatinga;93,05;As;51142;28,3;81,53;78,76
2515401;S√£o Vicente Do Serid√≥;25;PB;n„o metropolitana;caatinga;573,8;BSh;10298;2,59;47,1;40,58
2515500;Serra Branca;25;PB;n„o metropolitana;caatinga;540,1;BSh;13614;24,65;78,65;69,03
2515609;Serra Da Raiz;25;PB;n„o metropolitana;caatinga;216,03;As;3094;9,71;82,71;71,87
2515708;Serra Grande;25;PB;n„o metropolitana;caatinga;600,97;As;2942;34,15;64,23;56,91
2515807;Serra Redonda;25;PB;n„o metropolitana;caatinga;347,33;As;6829;31,47;55,68;58,27
2515906;Serraria;25;PB;n„o metropolitana;caatinga;417,74;As;4885;27,81;68,9;54,52
2515930;Sert√£ozinho;25;PB;n„o metropolitana;caatinga;128,75;As;5099;55,8;64,67;76,34
2515971;Sobrado;25;PB;n„o metropolitana;caatinga;76,44;As;8230;1,28;68,78;18,56
2516003;Sol√¢nea;25;PB;n„o metropolitana;caatinga;448,79;As;26777;21,05;75,88;70,73
2516102;Soledade;25;PB;n„o metropolitana;caatinga;541,05;BSh;13955;56,82;72,86;73,62
2516151;Soss√™go;25;PB;n„o metropolitana;caatinga;557,67;BSh;3337;27,64;1,2;51,47
2516201;Sousa;25;PB;n„o metropolitana;caatinga;265,07;As;67425;67,35;93,4;82,65
2516300;Sum√©;25;PB;n„o metropolitana;caatinga;567,87;BSh;16539;24,43;79,64;76,34
2516409;Tacima;25;PB;n„o metropolitana;caatinga;139,67;As;7967;12,22;64,89;67,86
2516508;Tapero√°;25;PB;n„o metropolitana;caatinga;563,03;BSh;14093;59,08;66,23;60,86
2516607;Tavares;25;PB;n„o metropolitana;caatinga;658,48;As;14141;27,03;59,06;53,82
2516706;Teixeira;25;PB;n„o metropolitana;caatinga;730,78;BSh;14630;33,3;69,57;63,1
2516755;Ten√≥rio;25;PB;n„o metropolitana;caatinga;592,35;BSh;2966;2,49;1,83;60,55
2516805;Triunfo;25;PB;n„o metropolitana;caatinga;315,98;As;9868;23,89;75,37;45,73
2516904;Uira√∫na;25;PB;n„o metropolitana;caatinga;374,03;As;14943;57,38;84,41;72,74
2517001;Umbuzeiro;25;PB;n„o metropolitana;caatinga;425,95;As;9124;31,56;23,9;48,15
2517100;V√°rzea;25;PB;n„o metropolitana;caatinga;286,51;BSh;2668;68,47;79,15;74,12
2517209;Vieir√≥polis;25;PB;n„o metropolitana;caatinga;347,93;As;4864;1,76;69,56;39,05
2517407;Zabel√™;25;PB;n„o metropolitana;caatinga;649,3;BSh;2229;53,35;80,03;74,22
2600054;Abreu E Lima;26;PE;metropolitana;mata atlantica;108,64;As;99331;44,55;96,57;94,09
2600104;Afogados Da Ingazeira;26;PE;n„o metropolitana;caatinga;587,3;BSh;40120;72,94;84,92;78,79
2600203;Afr√¢nio;26;PE;n„o metropolitana;caatinga;520,53;BSh;16486;25,54;43,04;34,61
2600302;Agrestina;26;PE;n„o metropolitana;caatinga;458,31;As;23739;68,31;82,68;83,44
2600401;√Ågua Preta;26;PE;n„o metropolitana;mata atlantica;131,84;Am;26473;43,26;77,8;57,4
2600500;√Åguas Belas;26;PE;n„o metropolitana;caatinga;432,48;As;41549;31,36;65,39;56,92
2600609;Alagoinha;26;PE;n„o metropolitana;caatinga;716,57;As;13256;49,55;38,3;66,47
2600708;Alian√ßa;26;PE;n„o metropolitana;mata atlantica;93,65;As;35245;56,05;88,99;79,93
2600807;Altinho;26;PE;n„o metropolitana;caatinga;529,89;As;20657;54,78;66,1;59,09
2600906;Amaraji;26;PE;n„o metropolitana;mata atlantica;385,81;Am;18236;51,87;86,88;69,96
2601003;Angelim;26;PE;n„o metropolitana;caatinga;655,05;As;9965;55,5;74,85;62,24
2601052;Ara√ßoiaba;26;PE;metropolitana;mata atlantica;110,24;As;19314;9,57;80,12;65,91
2601102;Araripina;26;PE;n„o metropolitana;caatinga;687,72;BSh;85135;48;57,12;61,09
2601201;Arcoverde;26;PE;n„o metropolitana;caatinga;793,97;As;77660;87,69;88,63;89,73
2601300;Barra De Guabiraba;26;PE;n„o metropolitana;mata atlantica;543,64;As;12299;74,38;95,85;90,01
2601409;Barreiros;26;PE;n„o metropolitana;mata atlantica;69,81;Am;39993;45,43;82,06;73,36
2601508;Bel√©m De Maria;26;PE;n„o metropolitana;mata atlantica;323,21;As;10339;44,07;66,87;71,16
2601607;Bel√©m Do S√£o Francisco;26;PE;n„o metropolitana;caatinga;362;BSh;18321;43,6;65,45;54,69
2601706;Belo Jardim;26;PE;n„o metropolitana;caatinga;726,61;As;79143;72,25;88,92;87,24
2601805;Bet√¢nia;26;PE;n„o metropolitana;caatinga;498,78;BSh;11320;34,5;70,46;32,96
2601904;Bezerros;26;PE;n„o metropolitana;caatinga;553,09;As;61398;74,14;83,81;84,58
2602001;Bodoc√≥;26;PE;n„o metropolitana;caatinga;627,36;As;34469;26,56;47,85;41,18
2602100;Bom Conselho;26;PE;n„o metropolitana;mata atlantica;561,29;As;43577;56,86;68,93;70,21
2602209;Bom Jardim;26;PE;n„o metropolitana;caatinga;338,26;As;37190;22,74;68,62;40,32
2602308;Bonito;26;PE;n„o metropolitana;mata atlantica;488,29;As;37953;67,91;88,36;77,72
2602407;Brej√£o;26;PE;n„o metropolitana;mata atlantica;705,35;As;9084;31,18;83,9;44,82
2602506;Brejinho;26;PE;n„o metropolitana;caatinga;789,61;BSh;7706;47,92;50,4;63,03
2602605;Brejo Da Madre De Deus;26;PE;n„o metropolitana;caatinga;555,68;BSh;48313;57,11;54,9;77,75
2602704;Buenos Aires;26;PE;n„o metropolitana;mata atlantica;165,67;As;12818;15,3;83,65;63,36
2602803;Bu√≠que;26;PE;n„o metropolitana;caatinga;615,96;As;49786;32,81;49,8;45,02
2602902;Cabo De Santo Agostinho;26;PE;metropolitana;mata atlantica;82,25;As;203084;50,88;94,59;92,29
2603009;Cabrob√≥;26;PE;n„o metropolitana;caatinga;382,04;BSh;30695;65,07;79,12;63,72
2603108;Cachoeirinha;26;PE;n„o metropolitana;caatinga;572,46;As;19789;73,58;68,18;80,6
2603207;Caet√©s;26;PE;n„o metropolitana;caatinga;813,73;As;28848;26,71;26,91;31,82
2603306;Cal√ßado;26;PE;n„o metropolitana;caatinga;683,27;As;11113;43,67;46,16;50,56
2603405;Calumbi;26;PE;n„o metropolitana;caatinga;533,32;BSh;5241;46,94;81,56;32,02
2603454;Camaragibe;26;PE;metropolitana;mata atlantica;84,32;As;146912;41,12;95,27;94,77
2603504;Camocim De S√£o F√©lix;26;PE;n„o metropolitana;mata atlantica;672,25;As;17362;76,02;88,55;89,65
2603603;Camutanga;26;PE;n„o metropolitana;mata atlantica;212,67;As;7764;28,36;89,45;72,21
2603702;Canhotinho;26;PE;n„o metropolitana;mata atlantica;571,59;As;24340;56,37;78,6;60,23
2603801;Capoeiras;26;PE;n„o metropolitana;caatinga;834,36;As;18445;34,46;38,87;37,78
2603900;Carna√≠ba;26;PE;n„o metropolitana;caatinga;610,26;BSh;18437;43,44;60,89;51,5
2603926;Carnaubeira Da Penha;26;PE;n„o metropolitana;caatinga;474,98;BSh;12226;15,91;42,11;16,91
2604007;Carpina;26;PE;n„o metropolitana;mata atlantica;134,06;As;78865;15,43;90,13;84,46
2604106;Caruaru;26;PE;metropolitana;caatinga;538,64;BSh;378180;81,97;89,21;95,53
2604155;Casinhas;26;PE;n„o metropolitana;caatinga;436,27;As;12629;12,17;23,16;20,74
2604205;Catende;26;PE;n„o metropolitana;mata atlantica;255,97;As;31975;64,27;84,24;74,77
