muni_code;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22
3150109;Piau;31;MG;n„o metropolitana;mata atlantica;576,58;Cwa;2530
3150158;Piedade De Caratinga;31;MG;n„o metropolitana;mata atlantica;893,21;Cwb;8345
3150208;Piedade De Ponte Nova;31;MG;n„o metropolitana;mata atlantica;462,67;Cwa;3941
3150307;Piedade Do Rio Grande;31;MG;n„o metropolitana;mata atlantica;1021,23;Cwb;4560
3150406;Piedade Dos Gerais;31;MG;n„o metropolitana;mata atlantica;1030,21;Cwb;5215
3150505;Pimenta;31;MG;n„o metropolitana;cerrado;887,6;Cwa;8210
3150539;Pingo D'√°gua;31;MG;n„o metropolitana;mata atlantica;319,58;Aw;4714
3150570;Pint√≥polis;31;MG;n„o metropolitana;cerrado;538,64;Aw;6922
3150604;Piracema;31;MG;n„o metropolitana;mata atlantica;938,86;Cwb;7451
3150703;Pirajuba;31;MG;n„o metropolitana;mata atlantica;516,22;Aw;5438
3150802;Piranga;31;MG;n„o metropolitana;mata atlantica;753,92;Cwa;15308
3150901;Pirangu√ßu;31;MG;n„o metropolitana;mata atlantica;1242,76;Cwb;5848
3151008;Piranguinho;31;MG;n„o metropolitana;mata atlantica;896,33;Cwb;9109
3151107;Pirapetinga;31;MG;n„o metropolitana;mata atlantica;199,25;Aw;11110
3151206;Pirapora;31;MG;n„o metropolitana;cerrado;548,11;Aw;55876
3151305;Pira√∫ba;31;MG;n„o metropolitana;mata atlantica;404,89;Cwa;11547
3151404;Pitangui;31;MG;n„o metropolitana;cerrado;728,42;Cwa;26568
3151503;Piumhi;31;MG;n„o metropolitana;cerrado;822,11;Cwa;34834
3151602;Planura;31;MG;n„o metropolitana;cerrado;484,41;Aw;10503
3151701;Po√ßo Fundo;31;MG;n„o metropolitana;mata atlantica;1021,46;Cfb;15831
3151800;Po√ßos De Caldas;31;MG;n„o metropolitana;mata atlantica;1234,02;Cwb;172869
3151909;Pocrane;31;MG;n„o metropolitana;mata atlantica;324,6;Aw;8715
3152006;Pomp√©u;31;MG;n„o metropolitana;cerrado;676,73;Cwa;30493
3152105;Ponte Nova;31;MG;n„o metropolitana;mata atlantica;542,88;Cwa;58779
3152131;Ponto Chique;31;MG;n„o metropolitana;cerrado;529,69;As;3775
3152170;Ponto Dos Volantes;31;MG;n„o metropolitana;mata atlantica;761,14;Cwa;10584
3152204;Porteirinha;31;MG;n„o metropolitana;caatinga;655,13;As;37321
3152303;Porto Firme;31;MG;n„o metropolitana;mata atlantica;698,6;Cwa;10571
3152402;Pot√©;31;MG;n„o metropolitana;mata atlantica;628,47;Cwa;13643
3152501;Pouso Alegre;31;MG;n„o metropolitana;mata atlantica;876,71;Cfb;162028
3152600;Pouso Alto;31;MG;n„o metropolitana;mata atlantica;1043,66;Cwb;6567
3152709;Prados;31;MG;n„o metropolitana;mata atlantica;1013,72;Cwb;8964
3152808;Prata;31;MG;n„o metropolitana;cerrado;655,75;Aw;28678
3152907;Prat√°polis;31;MG;n„o metropolitana;mata atlantica;795,03;Cwa;8416
3153004;Pratinha;31;MG;n„o metropolitana;cerrado;1096,17;Cwb;3566
3153103;Presidente Bernardes;31;MG;n„o metropolitana;mata atlantica;709,6;Cwa;4845
3153202;Presidente Juscelino;31;MG;n„o metropolitana;cerrado;646,13;Cwa;3630
3153301;Presidente Kubitschek;31;MG;n„o metropolitana;mata atlantica;1160,52;Cwb;3075
3153400;Presidente Oleg√°rio;31;MG;n„o metropolitana;cerrado;834,83;Cwa;19471
3153509;Alto Jequitib√°;31;MG;n„o metropolitana;mata atlantica;940,55;Cwb;8394
3153608;Prudente De Morais;31;MG;metropolitana;cerrado;777,68;Cwa;12224
3153707;Quartel Geral;31;MG;n„o metropolitana;cerrado;712,26;Cwa;3150
3153806;Queluzito;31;MG;n„o metropolitana;mata atlantica;1000,73;Cwb;1778
3153905;Raposos;31;MG;metropolitana;mata atlantica;944,65;Cwb;16266
3154002;Raul Soares;31;MG;n„o metropolitana;mata atlantica;505,34;Cwa;23387
3154101;Recreio;31;MG;n„o metropolitana;mata atlantica;240,85;Aw;11016
3154150;Reduto;31;MG;n„o metropolitana;mata atlantica;723,97;Cwa;7865
3154200;Resende Costa;31;MG;n„o metropolitana;mata atlantica;1067,33;Cwb;11004
3154309;Resplendor;31;MG;n„o metropolitana;mata atlantica;260,76;Aw;15775
3154408;Ressaquinha;31;MG;n„o metropolitana;mata atlantica;1136,13;Cwb;4548
3154457;Riachinho;31;MG;n„o metropolitana;cerrado;643,23;Aw;8197
3154507;Riacho Dos Machados;31;MG;n„o metropolitana;cerrado;825,57;As;8757
3154606;Ribeir√£o Das Neves;31;MG;metropolitana;cerrado;855,92;Cwb;327968
3154705;Ribeir√£o Vermelho;31;MG;n„o metropolitana;mata atlantica;836,39;Cwb;3953
3154804;Rio Acima;31;MG;metropolitana;mata atlantica;1029,28;Cwb;10263
3154903;Rio Casca;31;MG;n„o metropolitana;mata atlantica;390,99;Aw;12795
3155009;Rio Doce;31;MG;n„o metropolitana;mata atlantica;483,17;Cwa;2121
3155108;Rio Do Prado;31;MG;n„o metropolitana;mata atlantica;615,35;Aw;4631
3155207;Rio Espera;31;MG;n„o metropolitana;mata atlantica;774,37;Cwb;5432
3155306;Rio Manso;31;MG;metropolitana;mata atlantica;938,1;Cwb;5527
3155405;Rio Novo;31;MG;n„o metropolitana;mata atlantica;459,29;Cwa;8450
3155504;Rio Parana√≠ba;31;MG;n„o metropolitana;cerrado;1021,47;Cwb;14602
3155603;Rio Pardo De Minas;31;MG;n„o metropolitana;cerrado;899,56;Cwa;27708
3155702;Rio Piracicaba;31;MG;n„o metropolitana;mata atlantica;753,28;Cwa;14120
3155801;Rio Pomba;31;MG;n„o metropolitana;mata atlantica;519,67;Cwa;17721
3155900;Rio Preto;31;MG;n„o metropolitana;mata atlantica;815,28;Cwb;5040
3156007;Rio Vermelho;31;MG;n„o metropolitana;mata atlantica;819,38;Cwa;12457
3156106;Rit√°polis;31;MG;n„o metropolitana;mata atlantica;1007,38;Cwb;4984
3156205;Rochedo De Minas;31;MG;n„o metropolitana;mata atlantica;461,3;Cwa;2292
3156304;Rodeiro;31;MG;n„o metropolitana;mata atlantica;408,04;Cwa;8596
3156403;Romaria;31;MG;n„o metropolitana;cerrado;980,99;Cwb;3104
3156452;Ros√°rio Da Limeira;31;MG;n„o metropolitana;mata atlantica;763,93;Cwb;4736
3156502;Rubelita;31;MG;n„o metropolitana;mata atlantica;650,23;As;5695
3156601;Rubim;31;MG;n„o metropolitana;mata atlantica;465,2;Aw;10321
3156700;Sabar√°;31;MG;metropolitana;mata atlantica;897,44;Cwb;131294
3156809;Sabin√≥polis;31;MG;n„o metropolitana;mata atlantica;813,89;Cwa;13797
3156908;Sacramento;31;MG;n„o metropolitana;cerrado;992,64;Cwb;25888
3157005;Salinas;31;MG;n„o metropolitana;mata atlantica;687,03;As;39969
3157104;Salto Da Divisa;31;MG;n„o metropolitana;mata atlantica;222,29;Aw;6015
3157203;Santa B√°rbara;31;MG;metropolitana;mata atlantica;1011,95;Cwb;29491
3157252;Santa B√°rbara Do Leste;31;MG;n„o metropolitana;mata atlantica;942,06;Cwb;7990
3157278;Santa B√°rbara Do Monte Verde;31;MG;n„o metropolitana;mata atlantica;784,88;Cwb;2963
3157302;Santa B√°rbara Do Tug√∫rio;31;MG;n„o metropolitana;mata atlantica;846;Cwb;4204
3157336;Santa Cruz De Minas;31;MG;n„o metropolitana;mata atlantica;925,33;Cwb;8074
3157377;Santa Cruz De Salinas;31;MG;n„o metropolitana;mata atlantica;842,51;Cwa;3908
3157401;Santa Cruz Do Escalvado;31;MG;n„o metropolitana;mata atlantica;468,97;Cwa;4852
3157500;Santa Efig√™nia De Minas;31;MG;n„o metropolitana;mata atlantica;625,84;Cwa;4272
3157609;Santa F√© De Minas;31;MG;n„o metropolitana;cerrado;613,24;Aw;3521
3157658;Santa Helena De Minas;31;MG;n„o metropolitana;mata atlantica;460,85;Aw;5897
3157708;Santa Juliana;31;MG;n„o metropolitana;cerrado;980,99;Cwb;15786
3157807;Santa Luzia;31;MG;metropolitana;cerrado;763,51;Cwa;213709
3157906;Santa Margarida;31;MG;n„o metropolitana;mata atlantica;900,72;Cwb;16414
3158003;Santa Maria De Itabira;31;MG;n„o metropolitana;mata atlantica;775,48;Cwa;10133
3158102;Santa Maria Do Salto;31;MG;n„o metropolitana;mata atlantica;518,02;Aw;4666
3158201;Santa Maria Do Sua√ßu√≠;31;MG;n„o metropolitana;mata atlantica;492,1;Aw;12652
3158300;Santana Da Vargem;31;MG;n„o metropolitana;mata atlantica;892,47;Cwb;6561
3158409;Santana De Cataguases;31;MG;n„o metropolitana;mata atlantica;312,39;Aw;3503
3158508;Santana De Pirapama;31;MG;n„o metropolitana;cerrado;795,15;Cwa;7014
3158607;Santana Do Deserto;31;MG;n„o metropolitana;mata atlantica;489,23;Cwa;3732
3158706;Santana Do Garamb√©u;31;MG;n„o metropolitana;mata atlantica;1091,15;Cwb;2140
3158805;Santana Do Jacar√©;31;MG;n„o metropolitana;mata atlantica;885,29;Cwb;4214
3158904;Santana Do Manhua√ßu;31;MG;n„o metropolitana;mata atlantica;666,37;Cwa;9010
3158953;Santana Do Para√≠so;31;MG;n„o metropolitana;mata atlantica;394,03;Aw;37113
3159001;Santana Do Riacho;31;MG;n„o metropolitana;cerrado;1058,99;Cwb;5754
3159100;Santana Dos Montes;31;MG;n„o metropolitana;mata atlantica;834,84;Cwb;3469
3159209;Santa Rita De Caldas;31;MG;n„o metropolitana;mata atlantica;1220,5;Cwb;8400
3159308;Santa Rita De Jacutinga;31;MG;n„o metropolitana;mata atlantica;826,21;Cwb;4768
3159357;Santa Rita De Minas;31;MG;n„o metropolitana;mata atlantica;827,61;Cwb;6214
3159407;Santa Rita De Ibitipoca;31;MG;n„o metropolitana;mata atlantica;1109,6;Cwb;3303
3159506;Santa Rita Do Itueto;31;MG;n„o metropolitana;mata atlantica;439,4;Aw;5831
3159605;Santa Rita Do Sapuca√≠;31;MG;n„o metropolitana;mata atlantica;924,11;Cwb;40719
3159704;Santa Rosa Da Serra;31;MG;n„o metropolitana;cerrado;991,91;Cwb;3414
3159803;Santa Vit√≥ria;31;MG;n„o metropolitana;cerrado;459,42;Aw;20538
3159902;Santo Ant√¥nio Do Amparo;31;MG;n„o metropolitana;mata atlantica;968,85;Cwb;16723
3160009;Santo Ant√¥nio Do Aventureiro;31;MG;n„o metropolitana;mata atlantica;582,38;Cwa;3770
3160108;Santo Ant√¥nio Do Grama;31;MG;n„o metropolitana;mata atlantica;540,47;Cwa;4229
3160207;Santo Ant√¥nio Do Itamb√©;31;MG;n„o metropolitana;mata atlantica;852,27;Cwa;3846
3160306;Santo Ant√¥nio Do Jacinto;31;MG;n„o metropolitana;mata atlantica;634,92;Aw;10251
3160405;Santo Ant√¥nio Do Monte;31;MG;n„o metropolitana;cerrado;854,03;Cwb;28345
3160454;Santo Ant√¥nio Do Retiro;31;MG;n„o metropolitana;cerrado;972,5;Cwb;6621
3160504;Santo Ant√¥nio Do Rio Abaixo;31;MG;n„o metropolitana;mata atlantica;604,93;Cwa;1808
3160603;Santo Hip√≥lito;31;MG;n„o metropolitana;cerrado;620,59;Aw;2593
3160702;Santos Dumont;31;MG;n„o metropolitana;mata atlantica;838,6;Cwb;44140
3160801;S√£o Bento Abade;31;MG;n„o metropolitana;mata atlantica;995,24;Cwb;4710
3160900;S√£o Br√°s Do Sua√ßu√≠;31;MG;n„o metropolitana;mata atlantica;937,16;Cwb;3987
3160959;S√£o Domingos Das Dores;31;MG;n„o metropolitana;mata atlantica;765,17;Cwa;5621
3161007;S√£o Domingos Do Prata;31;MG;n„o metropolitana;mata atlantica;720,19;Cwa;17399
3161056;S√£o F√©lix De Minas;31;MG;n„o metropolitana;mata atlantica;601,66;Cwa;3204
3161106;S√£o Francisco;31;MG;n„o metropolitana;cerrado;558,79;As;51321
3161205;S√£o Francisco De Paula;31;MG;n„o metropolitana;mata atlantica;967,94;Cwb;6429
3161304;S√£o Francisco De Sales;31;MG;n„o metropolitana;cerrado;442,75;Aw;5532
3161403;S√£o Francisco Do Gl√≥ria;31;MG;n„o metropolitana;mata atlantica;730,49;Cwa;4796
3161502;S√£o Geraldo;31;MG;n„o metropolitana;mata atlantica;564,92;Cwa;10270
3161601;S√£o Geraldo Da Piedade;31;MG;n„o metropolitana;mata atlantica;408,83;Aw;3307
3161650;S√£o Geraldo Do Baixio;31;MG;n„o metropolitana;mata atlantica;387,36;Aw;3104
3161700;S√£o Gon√ßalo Do Abaet√©;31;MG;n„o metropolitana;cerrado;734,32;Cwa;7152
3161809;S√£o Gon√ßalo Do Par√°;31;MG;n„o metropolitana;cerrado;738,53;Cwa;11688
3161908;S√£o Gon√ßalo Do Rio Abaixo;31;MG;metropolitana;mata atlantica;764,27;Cwa;12466
3162005;S√£o Gon√ßalo Do Sapuca√≠;31;MG;n„o metropolitana;mata atlantica;941;Cwb;23792
3162104;S√£o Gotardo;31;MG;n„o metropolitana;cerrado;985,62;Cwb;41114
3162203;S√£o Jo√£o Batista Do Gl√≥ria;31;MG;n„o metropolitana;cerrado;880,4;Cwa;7455
3162252;S√£o Jo√£o Da Lagoa;31;MG;n„o metropolitana;cerrado;823,3;Cwa;4818
3162302;S√£o Jo√£o Da Mata;31;MG;n„o metropolitana;mata atlantica;1056,43;Cfb;2803
3162401;S√£o Jo√£o Da Ponte;31;MG;n„o metropolitana;caatinga;648,05;As;23840
3162450;S√£o Jo√£o Das Miss√µes;31;MG;n„o metropolitana;caatinga;667,83;As;12986
3162500;S√£o Jo√£o Del Rei;31;MG;n„o metropolitana;mata atlantica;1006,67;Cwb;93778
3162559;S√£o Jo√£o Do Manhua√ßu;31;MG;n„o metropolitana;mata atlantica;963,54;Cwb;11245
3162575;S√£o Jo√£o Do Manteninha;31;MG;n„o metropolitana;mata atlantica;383,07;Aw;5329
3162609;S√£o Jo√£o Do Oriente;31;MG;n„o metropolitana;mata atlantica;312,85;Aw;7049
3162658;S√£o Jo√£o Do Pacu√≠;31;MG;n„o metropolitana;cerrado;692,34;As;3884
3162708;S√£o Jo√£o Do Para√≠so;31;MG;n„o metropolitana;mata atlantica;885,22;Cwa;20502
3162807;S√£o Jo√£o Evangelista;31;MG;n„o metropolitana;mata atlantica;748,63;Cwa;14864
3162906;S√£o Jo√£o Nepomuceno;31;MG;n„o metropolitana;mata atlantica;500,75;Cwa;24970
3162922;S√£o Joaquim De Bicas;31;MG;metropolitana;mata atlantica;838,79;Cwa;34677
3162948;S√£o Jos√© Da Barra;31;MG;n„o metropolitana;cerrado;800,53;Cwa;7862
3162955;S√£o Jos√© Da Lapa;31;MG;metropolitana;cerrado;780,88;Cwa;27125
3163003;S√£o Jos√© Da Safira;31;MG;n„o metropolitana;mata atlantica;424,44;Aw;3769
3163102;S√£o Jos√© Da Varginha;31;MG;metropolitana;cerrado;783,89;Cwa;4392
3163201;S√£o Jos√© Do Alegre;31;MG;n„o metropolitana;mata atlantica;883,13;Cwb;4125
3163300;S√£o Jos√© Do Divino;31;MG;n„o metropolitana;mata atlantica;418,2;Aw;3437
3163409;S√£o Jos√© Do Goiabal;31;MG;n„o metropolitana;mata atlantica;349,16;Aw;5400
3163508;S√£o Jos√© Do Jacuri;31;MG;n„o metropolitana;mata atlantica;656,78;Cwa;6098
3163607;S√£o Jos√© Do Mantimento;31;MG;n„o metropolitana;mata atlantica;531,2;Cwa;2768
3163706;S√£o Louren√ßo;31;MG;n„o metropolitana;mata atlantica;945,81;Cwb;44432
3163805;S√£o Miguel Do Anta;31;MG;n„o metropolitana;mata atlantica;742,28;Cwa;6219
3163904;S√£o Pedro Da Uni√£o;31;MG;n„o metropolitana;mata atlantica;1074,28;Cwb;4869
3164001;S√£o Pedro Dos Ferros;31;MG;n„o metropolitana;mata atlantica;342,03;Aw;7122
3164100;S√£o Pedro Do Sua√ßu√≠;31;MG;n„o metropolitana;mata atlantica;591,37;Aw;5108
3164209;S√£o Rom√£o;31;MG;n„o metropolitana;cerrado;530,28;Aw;9783
3164308;S√£o Roque De Minas;31;MG;n„o metropolitana;cerrado;1048,04;Cwb;6893
3164407;S√£o Sebasti√£o Da Bela Vista;31;MG;n„o metropolitana;mata atlantica;901,9;Cwb;6390
3164431;S√£o Sebasti√£o Da Vargem Alegre;31;MG;n„o metropolitana;mata atlantica;814,37;Cwb;3113
3164472;S√£o Sebasti√£o Do Anta;31;MG;n„o metropolitana;mata atlantica;663,3;Cwa;6195
3164506;S√£o Sebasti√£o Do Maranh√£o;31;MG;n„o metropolitana;mata atlantica;618,99;Aw;9918
3164605;S√£o Sebasti√£o Do Oeste;31;MG;n„o metropolitana;cerrado;816,06;Cwa;8819
3164704;S√£o Sebasti√£o Do Para√≠so;31;MG;n„o metropolitana;mata atlantica;928,19;Cwb;70976
3164803;S√£o Sebasti√£o Do Rio Preto;31;MG;n„o metropolitana;mata atlantica;637,43;Cwa;1231
3164902;S√£o Sebasti√£o Do Rio Verde;31;MG;n„o metropolitana;mata atlantica;934,11;Cwb;2299
3165008;S√£o Tiago;31;MG;n„o metropolitana;mata atlantica;1007,32;Cwb;11741
3165107;S√£o Tom√°s De Aquino;31;MG;n„o metropolitana;mata atlantica;920;Cwb;6745
3165206;S√£o Thom√© Das Letras;31;MG;n„o metropolitana;mata atlantica;1027,06;Cwb;6782
3165305;S√£o Vicente De Minas;31;MG;n„o metropolitana;mata atlantica;993,19;Cwb;6669
3165404;Sapuca√≠-Mirim;31;MG;n„o metropolitana;mata atlantica;1390,98;Cwb;6288
3165503;Sardo√°;31;MG;n„o metropolitana;mata atlantica;783,36;Cwa;4774
3165537;Sarzedo;31;MG;metropolitana;mata atlantica;954,49;Cwb;36581
3165552;Setubinha;31;MG;n„o metropolitana;mata atlantica;921,55;Cwb;9797
3165560;Sem-Peixe;31;MG;n„o metropolitana;mata atlantica;492,3;Aw;2382
3165578;Senador Amaral;31;MG;n„o metropolitana;mata atlantica;1468,55;Cwb;6208
3165602;Senador Cortes;31;MG;n„o metropolitana;mata atlantica;643,06;Cwa;2237
3165701;Senador Firmino;31;MG;n„o metropolitana;mata atlantica;740,04;Cwa;7716
3165800;Senador Jos√© Bento;31;MG;n„o metropolitana;mata atlantica;965,91;Cfb;2071
3165909;Senador Modestino Gon√ßalves;31;MG;n„o metropolitana;cerrado;845,87;Cwa;3926
3166006;Senhora De Oliveira;31;MG;n„o metropolitana;mata atlantica;795,7;Cwb;5295
3166105;Senhora Do Porto;31;MG;n„o metropolitana;mata atlantica;767,96;Cwa;3032
3166204;Senhora Dos Rem√©dios;31;MG;n„o metropolitana;mata atlantica;898,48;Cwb;9925
3166303;Sericita;31;MG;n„o metropolitana;mata atlantica;985,5;Cwb;7345
3166402;Seritinga;31;MG;n„o metropolitana;mata atlantica;1092,42;Cwb;1812
3166501;Serra Azul De Minas;31;MG;n„o metropolitana;mata atlantica;873,45;Cwa;3906
3166600;Serra Da Saudade;31;MG;n„o metropolitana;cerrado;736,68;Cwa;836
3166709;Serra Dos Aimor√©s;31;MG;n„o metropolitana;mata atlantica;203,21;Aw;6847
3166808;Serra Do Salitre;31;MG;n„o metropolitana;cerrado;964,23;Cwb;13152
3166907;Serrania;31;MG;n„o metropolitana;mata atlantica;884,69;Cwb;7518
3166956;Serran√≥polis De Minas;31;MG;n„o metropolitana;caatinga;811,92;As;4398
3167004;Serranos;31;MG;n„o metropolitana;mata atlantica;1067,65;Cwb;1952
3167103;Serro;31;MG;n„o metropolitana;mata atlantica;977,57;Cwb;21813
3167202;Sete Lagoas;31;MG;metropolitana;cerrado;794,94;Cwa;233398
3167301;Silveir√¢nia;31;MG;n„o metropolitana;mata atlantica;670,55;Cwa;2322
3167400;Silvian√≥polis;31;MG;n„o metropolitana;mata atlantica;885,53;Cwb;6061
3167509;Sim√£o Pereira;31;MG;n„o metropolitana;mata atlantica;488,55;Cwa;2913
3167608;Simon√©sia;31;MG;n„o metropolitana;mata atlantica;854,21;Cwb;19807
3167707;Sobr√°lia;31;MG;n„o metropolitana;mata atlantica;299,8;Aw;4893
3167806;Soledade De Minas;31;MG;n„o metropolitana;mata atlantica;963,41;Cwb;5602
3167905;Tabuleiro;31;MG;n„o metropolitana;mata atlantica;558,34;Cwa;3926
3168002;Taiobeiras;31;MG;n„o metropolitana;cerrado;814,26;Cwa;33071
3168051;Taparuba;31;MG;n„o metropolitana;mata atlantica;361,28;Aw;3390
3168101;Tapira;31;MG;n„o metropolitana;cerrado;1150,67;Cwb;3975
3168200;Tapira√≠;31;MG;n„o metropolitana;cerrado;949,99;Cwb;1689
3168309;Taquara√ßu De Minas;31;MG;metropolitana;cerrado;864,32;Cwb;4135
3168408;Tarumirim;31;MG;n„o metropolitana;mata atlantica;410,51;Aw;11900
3168507;Teixeiras;31;MG;n„o metropolitana;mata atlantica;709,99;Cwa;12105
3168606;Te√≥filo Otoni;31;MG;n„o metropolitana;mata atlantica;447,81;Aw;142030
3168705;Tim√≥teo;31;MG;n„o metropolitana;mata atlantica;359,49;Aw;77856
3168804;Tiradentes;31;MG;n„o metropolitana;mata atlantica;950,88;Cwb;7508
3168903;Tiros;31;MG;n„o metropolitana;cerrado;869,05;Cwa;8152
3169000;Tocantins;31;MG;n„o metropolitana;mata atlantica;408,98;Cwa;14912
3169059;Tocos Do Moji;31;MG;n„o metropolitana;mata atlantica;1181,8;Cwb;4086
3169109;Toledo;31;MG;n„o metropolitana;mata atlantica;1194,95;Cfb;7190
3169208;Tombos;31;MG;n„o metropolitana;mata atlantica;479,65;Cwa;8621
3169307;Tr√™s Cora√ß√µes;31;MG;n„o metropolitana;mata atlantica;912,13;Cwb;75313
3169356;Tr√™s Marias;31;MG;n„o metropolitana;cerrado;735,34;Cwa;28320
3169406;Tr√™s Pontas;31;MG;n„o metropolitana;mata atlantica;894,7;Cwb;53511
3169505;Tumiritinga;31;MG;n„o metropolitana;mata atlantica;236,62;Aw;5611
3169604;Tupaciguara;31;MG;n„o metropolitana;cerrado;719,46;Aw;25500
3169703;Turmalina;31;MG;n„o metropolitana;cerrado;748,45;Cwa;19933
3169802;Turvol√¢ndia;31;MG;n„o metropolitana;mata atlantica;893,33;Cwb;4859
3169901;Ub√°;31;MG;n„o metropolitana;mata atlantica;484,12;Cwa;98705
3170008;Uba√≠;31;MG;n„o metropolitana;cerrado;595;As;11606
3170057;Ubaporanga;31;MG;n„o metropolitana;mata atlantica;718,45;Cwa;12805
3170107;Uberaba;31;MG;n„o metropolitana;cerrado;811,23;Cwa;359090
3170206;Uberl√¢ndia;31;MG;metropolitana;cerrado;810,38;Cwa;725536
3170305;Umburatiba;31;MG;n„o metropolitana;mata atlantica;308,06;Aw;2686
3170404;Una√≠;31;MG;metropolitana;cerrado;760,89;Aw;86867
3170438;Uni√£o De Minas;31;MG;n„o metropolitana;cerrado;453,87;Aw;3671
3170479;Uruana De Minas;31;MG;n„o metropolitana;cerrado;750,26;Aw;3268
3170503;Uruc√¢nia;31;MG;n„o metropolitana;mata atlantica;471,19;Cwa;10480
3170529;Urucuia;31;MG;n„o metropolitana;cerrado;578,44;Aw;17433
3170578;Vargem Alegre;31;MG;n„o metropolitana;mata atlantica;451,87;Aw;6195
3170602;Vargem Bonita;31;MG;n„o metropolitana;cerrado;953,75;Cwb;1984
3170651;Vargem Grande Do Rio Pardo;31;MG;n„o metropolitana;cerrado;954,42;Cwb;4631
3170701;Varginha;31;MG;n„o metropolitana;mata atlantica;925,68;Cwb;137078
3170750;Varj√£o De Minas;31;MG;n„o metropolitana;cerrado;843,05;Cwa;7023
3170800;V√°rzea Da Palma;31;MG;n„o metropolitana;cerrado;600,63;Aw;32885
3170909;Varzel√¢ndia;31;MG;n„o metropolitana;caatinga;652,86;As;18842
3171006;Vazante;31;MG;n„o metropolitana;cerrado;679,53;Aw;20771
3171030;Verdel√¢ndia;31;MG;n„o metropolitana;caatinga;520,06;As;7348
3171071;Veredinha;31;MG;n„o metropolitana;cerrado;778,68;Cwa;5148
3171105;Ver√≠ssimo;31;MG;n„o metropolitana;cerrado;733,69;Cwa;3289
3171154;Vermelho Novo;31;MG;n„o metropolitana;mata atlantica;686,17;Cwa;4916
3171204;Vespasiano;31;MG;metropolitana;cerrado;798,2;Cwa;137821
3171303;Vi√ßosa;31;MG;n„o metropolitana;mata atlantica;720,75;Cwa;85119
