"municipio_geocodigo","ano_e","xp","tp","dc3","dc6","dcmax","dcmed","dci","ds3","ds6","dsmax","dsmed","inc","p","st"
3517802,2014,25,22,2,2,11,1,3,0,0,2,1,4063.31,26,1.27
3517802,2015,40,24,2,1,17,4,1,2,0,3,1,4464.92,24,2.49
3517802,2016,6,20,0,0,2,2,0,1,1,9,1,885.9,3,0.21
3517802,2017,7,14,0,0,1,1,2,2,1,6,1,803.21,2,3.04
3517802,2018,88,18,3,1,22,3.5,1,0,0,2,1,7725.02,31,2.82
3517802,2019,17,35,2,1,6,1.5,3,0,0,2,1,2338.77,17,0.78
3517802,2020,13,34,0,0,2,2,0,2,1,11,1,1193.01,7,4.22
3517802,2021,218,28,1,1,22,1,2,2,0,5,1,22430.9,24,7.15
3517802,2022,19,30,1,1,11,1.5,2,3,0,4,3,2610.44,15,6.63
3517901,2010,13,29,2,0,4,2.5,1,2,1,7,2,1176.58,12,0.13
3517901,2011,2,5,0,0,0,0,0,4,2,14,2,155.05,0,0.41
3517901,2012,38,22,1,1,6,6,0,3,1,12,2,1669.1,9,0.43
3517901,2013,2,26,0,0,0,0,0,6,2,18,3,109.45,0,0.34
3517901,2014,21,26,1,1,10,1,2,3,2,10,3.5,1459.32,12,0.27
3517901,2015,4,2,0,0,0,0,0,3,2,22,4.5,373.95,0,0.18
3517901,2016,1,15,0,0,0,0,0,2,2,37,25.5,9.12,0,0.01
3517901,2017,1,18,0,0,0,0,0,3,2,17,2,54.72,0,0.59
3517901,2018,47,20,1,1,9,1,2,4,2,12,2.5,1951.84,11,0.56
3517901,2019,3,20,0,0,0,0,0,5,2,10,2,155.05,0,0.03
3517901,2020,1,38,0,0,0,0,0,3,2,37,9,18.24,0,0.76
3517901,2021,61,17,2,0,4,1,3,3,2,22,2,2572.05,10,0.76
3517901,2022,25,32,0,0,1,1,1,3,3,17,8,419.55,1,0.12
3518008,2010,2,12,0,0,0,0,0,3,3,31,11,148.74,0,0.01
3518008,2011,2,12,0,0,0,0,0,2,2,38,4.5,247.89,0,0.1
3518008,2012,6,29,0,0,1,1,1,3,3,12,1,2231.04,3,0.11
3518008,2013,1,24,0,0,0,0,0,3,3,23,11.5,198.31,0,0.11
3518008,2014,5,28,0,0,0,0,0,4,1,10,1,2776.4,1,0.16
3518008,2015,3,17,0,0,0,0,0,6,2,11,4,793.26,0,0.19
3518008,2016,1,8,0,0,0,0,0,5,4,14,7,297.47,0,0.02
3518008,2017,1,50,0,0,0,0,0,1,1,49,25.5,49.58,0,0.09
3518008,2018,11,26,0,0,2,1,2,3,1,14,2,4115.02,5,0.44
3518008,2019,36,29,1,1,8,5,0,3,3,13,8,8428.36,12,0.37
3518008,2020,27,29,1,1,6,1,2,2,2,18,14.5,7238.47,10,0.14
3518008,2021,4,34,0,0,0,0,0,4,3,21,5.5,743.68,0,0.48
3518008,2022,10,9,0,0,2,1,2,4,3,19,7,2776.4,5,0.06
3518107,2010,2,28,0,0,0,0,0,6,5,10,7,119.9,0,0.04
3518107,2011,3,12,0,0,0,0,0,3,2,29,5,194.84,0,0.07
3518107,2012,4,30,0,0,0,0,0,3,2,18,2,269.78,0,0.05
3518107,2013,16,30,1,0,3,1,2,3,2,19,9.5,1109.11,5,0.65
3518107,2014,72,28,1,1,12,6.5,1,3,1,14,2.5,5665.47,13,0.64
3518107,2015,17,23,1,0,3,2,0,4,1,13,4,1753.6,9,0.87
3518107,2016,1,14,0,0,0,0,0,3,3,26,13,29.98,0,0.18
3518107,2017,2,9,0,0,0,0,0,2,2,43,25.5,29.98,0,0.01
3518107,2018,40,30,1,1,6,3.5,1,4,3,10,7,2727.82,10,0.77
3518107,2019,9,25,1,0,3,1,2,3,2,16,1,944.24,6,1.79
3518107,2020,77,21,1,1,18,18,0,4,2,6,3,10101.92,18,1.72
3518107,2021,15,17,1,0,3,2,2,4,1,13,3,1663.67,10,0.44
3518107,2022,16,30,2,2,7,6,1,2,2,14,13,2532.97,14,0.19
3518206,2010,7,14,0,0,2,2,0,2,0,4,1,269.49,6,0.25
3518206,2011,5,2,0,0,0,0,0,2,1,7,1,168.43,1,0.7
3518206,2012,69,29,1,1,15,1,2,2,0,4,2,1567.95,18,2.21
3518206,2013,42,34,2,1,17,3.5,1,3,0,5,4,1237.21,27,19.32
3518206,2014,413,17,1,1,26,2,1,0,0,1,1,8639.06,32,19.2
3518206,2015,13,20,1,0,3,1,5,3,0,5,3,459.36,15,1.28
3518206,2016,4,2,0,0,0,0,0,3,1,8,1,125.56,0,0.24
3518206,2017,9,33,0,0,1,1,1,5,3,9,3,119.43,1,2.44
3518206,2018,127,28,1,1,27,1.5,2,1,0,5,1,3815.77,31,12.37
3518206,2019,207,19,1,1,22,2,1,1,0,3,1,4645.68,26,13.71
3518206,2020,29,30,1,1,12,1,2,1,0,4,1,756.42,14,1.84
3518206,2021,146,32,3,1,27,2.5,2,0,0,2,1,4449.68,39,9.06
3518206,2022,190,29,3,1,39,4,0,1,0,3,2,6023.76,47,1.97
3518305,2010,4,34,0,0,0,0,0,3,2,7,1,120.78,0,0.05
3518305,2011,2,3,0,0,0,0,0,4,1,15,2,69.02,0,0.15
3518305,2012,8,28,0,0,1,1,1,3,0,4,1.5,155.29,1,0.18
3518305,2013,19,33,2,0,3,2.5,1,3,1,10,3,452.07,9,2.24
3518305,2014,45,25,1,1,17,17,0,2,0,4,1,1445.92,17,1.05
3518305,2015,13,24,1,0,3,2,2,3,2,10,3,493.48,15,2.36
3518305,2016,9,18,0,0,1,1,1,3,0,5,1,241.56,3,0.12
3518305,2017,5,10,0,0,0,0,0,2,2,8,1,207.05,1,0.14
3518305,2018,11,32,1,0,5,1,4,1,0,4,1,496.93,13,2.49
3518305,2019,51,21,1,1,6,1,2,1,1,6,1,952.45,9,1.5
3518305,2020,20,21,1,1,23,1,3,2,0,4,3,1107.74,30,1.46
3518305,2021,26,34,4,1,16,2,4,1,0,4,4,1397.61,37,1.92
3518305,2022,24,34,4,1,22,3,2,1,0,3,3,1701.29,42,0.48
3518404,2010,81,35,1,1,19,19,0,1,0,5,1.5,710.03,22,16.27
3518404,2011,423,24,1,1,26,1.5,2,0,0,1,1,3341.72,32,14.13
3518404,2012,81,23,1,1,22,22,0,1,0,3,2,733.29,25,10.16
3518404,2013,47,32,4,1,20,3,1,0,0,2,1,510.73,40,7.6
3518404,2014,427,28,1,1,23,1,7,0,0,1,1,2649.96,36,13.57
3518404,2015,94,26,3,2,20,4,2,0,0,1,1,1043.87,39,16.75
3518404,2016,20,19,1,1,15,1,5,0,0,1,1,254.12,29,2.18
3518404,2017,12,17,1,0,3,1,5,0,0,1,1,167.75,18,0.47
3518404,2018,102,33,2,1,21,1.5,4,0,0,1,1,830.45,39,41.36
3518404,2019,582,20,2,2,32,12,1,0,0,1,1,5210.23,46,36.83
3518404,2020,15,28,2,1,7,2,2,1,0,3,3,225.05,25,7.66
3518404,2021,21,38,2,1,19,2,4,0,0,1,1,314.74,34,3.27
3518404,2022,122,31,2,1,39,2.5,2,1,0,3,3,1516.4,46,7.99
3518503,2010,1,17,0,0,0,0,0,5,2,20,5,22.79,0,0.01
3518503,2011,1,15,0,0,0,0,0,3,3,20,16,11.4,0,0.02
3518503,2012,2,24,0,0,0,0,0,3,2,19,2,45.58,0,0.02
3518503,2013,1,2,0,0,0,0,0,2,2,27,10.5,17.09,0,0.06
3518503,2014,6,24,0,0,1,1,1,2,2,19,15,245,1,0.09
3518503,2015,3,1,0,0,0,0,0,4,2,23,4,91.16,0,0.08
3518503,2016,2,16,0,0,0,0,0,3,3,25,15,45.58,0,0.03
3518503,2017,7,16,0,0,1,1,1,4,3,19,9,91.16,1,0.05
3518503,2018,2,33,0,0,0,0,0,3,2,23,1,51.28,0,0.05
3518503,2019,2,7,0,0,0,0,0,5,4,12,4,79.77,0,0.03
3518503,2020,3,28,0,0,0,0,0,4,2,13,3,108.26,0,0.04
3518503,2021,3,30,0,0,0,0,0,4,3,22,6,56.98,0,0.03
3518503,2022,10,32,0,0,1,1,1,3,3,17,6,216.51,3,0.08
3518602,2010,13,25,1,1,8,4.5,1,3,1,11,2.5,308.55,12,0.21
3518602,2011,2,17,0,0,0,0,0,5,3,10,4,43.35,0,0.3
3518602,2012,30,32,1,1,9,5,1,3,0,5,2,589.05,14,0.97
3518602,2013,5,32,0,0,0,0,0,3,1,14,2,84.15,1,1.05
3518602,2014,79,30,1,1,14,7.5,1,0,0,2,1,1580.99,16,2.26
3518602,2015,20,17,2,1,9,4,1,2,0,4,1,586.5,16,2.46
3518602,2016,3,18,0,0,0,0,0,3,2,13,1,68.85,0,0.31
3518602,2017,2,26,0,0,0,0,0,5,3,13,3.5,30.6,0,0.48
3518602,2018,92,34,1,1,21,21,0,2,1,6,2,1955.83,22,3.31
3518602,2019,10,29,0,0,2,1.5,1,4,0,4,1.5,249.9,4,3
3518602,2020,14,33,0,0,2,1,3,2,0,3,1,280.5,6,0.44
3518602,2021,165,32,2,1,12,3,1,3,2,8,1,2983.48,18,5.09
3518602,2022,51,30,1,1,13,13,0,2,1,13,2,1065.89,16,3.94
3518701,2010,6,20,0,0,1,1,2,1,0,4,1,31.69,5,0.14
3518701,2011,7,15,0,0,1,1,3,0,0,2,1,35.18,4,9.42
3518701,2012,358,28,2,2,21,2,2,0,0,2,1,845.16,35,8.18
3518701,2013,109,30,4,2,23,5,1,0,0,1,1,376.47,44,6.44
3518701,2014,182,28,2,1,36,2,2,0,0,1,1,632.2,46,2.58
3518701,2015,128,22,2,2,23,2,2,0,0,1,1,471.86,33,10.45
3518701,2016,21,25,1,1,18,1,3,0,0,1,1,92.85,24,2.4
3518701,2017,15,17,4,1,8,1,6,0,0,1,1,93.48,30,1.15
3518701,2018,99,30,2,1,28,2.5,2,0,0,2,1,304.54,36,5.63
3518701,2019,46,34,2,2,37,5.5,2,0,0,1,1,284.57,51,29.44
3518701,2020,578,27,1,1,48,48,0,0,0,0,0,2454.03,49,31.7
3518701,2021,21,49,2,0,3,1.5,4,1,0,3,1.5,76.37,23,20.84
3518701,2022,158,29,2,2,39,6,1,1,0,3,3,818.85,46,11.69
3518800,2010,166,31,3,2,33,6.5,0,0,0,1,1,141.87,49,1.35
3518800,2011,84,32,4,2,34,5,0,0,0,1,1,84.35,47,6.53
3518800,2012,418,29,2,2,39,25.5,0,0,0,1,1,314.95,51,11.49
3518800,2013,793,30,2,2,39,10,1,0,0,1,1,572.89,51,79.04
3518800,2014,3130,28,1,1,52,52,0,0,0,0,0,2031.11,52,58.53
3518800,2015,434,24,3,2,33,12,0,0,0,1,1,401.6,51,97.42
3518800,2016,118,21,3,3,28,9.5,1,0,0,1,1,128.38,49,11.36
3518800,2017,46,16,3,3,27,9,1,0,0,1,1,66.64,48,2.94
3518800,2018,959,34,2,2,39,25.5,0,0,0,1,1,675.18,51,49.51
3518800,2019,64,21,2,2,33,7,1,0,0,1,1,113.04,48,49.5
3518800,2020,144,30,2,1,44,3,0,0,0,0,0,137.5,50,6.03
3518800,2021,265,30,3,1,39,4,1,0,0,1,1,203.76,48,10.78
3518800,2022,287,28,2,2,39,24.5,0,1,0,3,3,338.67,49,4.53
3518859,2010,1,25,0,0,0,0,0,3,3,24,14,39.76,0,0.04
3518859,2011,2,7,0,0,0,0,0,6,4,14,5.5,106.02,0,0.52
3518859,2012,36,27,1,1,10,5.5,1,3,2,20,14,2955.21,12,0.83
3518859,2013,4,30,0,0,0,0,0,4,3,12,3,318.05,0,0.72
3518859,2014,47,34,1,1,9,5,1,5,2,8,3,3578.05,12,2.22
3518859,2015,19,21,1,1,6,1.5,2,3,3,18,7,1749.27,11,2.45
3518859,2016,3,19,0,0,0,0,0,7,3,13,3,212.03,0,0.08
3518859,2017,2,16,0,0,0,0,0,3,2,34,10,66.26,0,1.19
3518859,2018,34,24,1,1,9,1,2,3,2,13,6.5,3193.75,13,0.88
3518859,2019,11,21,1,0,3,3,0,3,2,15,4,1152.93,7,0.19
3518859,2020,8,23,0,0,1,1,1,4,3,11,2,569.84,3,0.35
3518859,2021,15,36,3,0,3,3,0,2,1,8,1.5,2067.32,15,3.6
3518859,2022,61,18,2,1,12,2,2,2,1,17,2.5,5526.11,19,0.91
3518909,2010,1,25,0,0,0,0,0,3,3,24,20,38.62,0,0
3518909,2011,1,15,0,0,0,0,0,3,2,31,14,38.62,0,0.02
3518909,2012,1,4,0,0,0,0,0,6,2,14,3,289.63,0,0.03
3518909,2013,3,40,0,0,0,0,0,2,2,20,1,424.79,0,0.11
3518909,2014,13,29,2,0,3,2.5,1,2,2,21,3.5,2220.51,10,0.41
3518909,2015,5,24,0,0,0,0,0,3,1,13,2,753.04,1,0.48
3518909,2016,2,3,0,0,0,0,0,3,2,18,5,173.78,0,0.04
3518909,2017,1,7,0,0,0,0,0,6,4,12,6,115.85,0,0.13
3518909,2018,9,25,1,0,3,3,0,4,2,10,3,1235.76,5,0.13
3518909,2019,3,38,0,0,0,0,0,5,1,17,3,347.56,0,0.06
3518909,2020,9,30,0,0,1,1,1,5,1,12,3,714.42,2,0.15
3518909,2021,9,26,1,0,4,1.5,2,4,3,11,7,1660.55,9,0.09
3518909,2022,8,24,0,0,1,1,3,5,4,7,6,1197.14,5,0.04
3519006,2010,2,26,0,0,0,0,0,7,1,7,3,212.83,0,0.04
3519006,2011,1,25,0,0,0,0,0,4,3,24,11,31.93,0,0.78
3519006,2012,44,18,1,1,7,7,0,3,3,13,4,2096.41,8,0.75
3519006,2013,5,25,0,0,0,0,0,4,1,18,4,297.97,1,0.72
3519006,2014,54,24,1,1,8,1,2,3,2,14,6,2511.44,11,0.51
3519006,2015,18,23,1,0,3,1,2,4,2,9,3,851.34,6,0.38
3519006,2016,2,15,0,0,0,0,0,3,2,22,2,159.63,0,0.06
3519006,2017,5,11,0,0,0,0,0,4,1,19,4,255.4,1,0.42
3519006,2018,42,33,1,1,13,1.5,2,3,2,8,5,4724.91,19,2.29
3519006,2019,64,25,1,1,18,10,0,2,1,7,2,7779.08,21,1.31
3519006,2020,19,27,1,0,5,1,3,1,0,4,1,1596.25,11,1.24
3519006,2021,60,32,2,1,16,9.5,0,3,0,4,2,3788.44,20,2.28
3519006,2022,117,28,1,1,19,10,1,2,2,11,2,8502.71,21,0.98
3519055,2010,5,27,0,0,0,0,0,5,5,11,6,242.65,1,0.03
3519055,2011,2,8,0,0,0,0,0,4,3,14,3,71.37,0,0.09
3519055,2012,4,31,0,0,0,0,0,4,2,18,3,99.91,0,0.04
3519055,2013,17,30,1,1,8,5,0,2,2,20,7,863.55,11,1.27
3519055,2014,53,27,1,1,18,9.5,1,2,2,14,6,3268.63,19,0.86
3519055,2015,8,17,0,0,1,1,3,2,2,22,1,485.3,6,0.7
3519055,2016,1,8,0,0,0,0,0,2,2,42,7,14.27,0,0.04
3519055,2017,12,27,0,0,2,2,1,2,2,21,2,499.57,5,0.22
3519055,2018,10,32,0,0,2,1,2,4,2,13,2.5,442.48,5,0.08
3519055,2019,6,26,0,0,1,1,1,2,2,16,2,185.56,1,0.19
3519055,2020,26,30,2,1,6,2,2,2,1,8,2,1370.25,12,0.73
3519055,2021,85,30,2,1,20,4,0,1,0,3,3,4988.58,27,1.9
3519055,2022,34,28,2,1,17,2,3,1,0,5,3,2790.47,34,1.42
3519071,2010,212,28,2,2,29,9,0,0,0,2,1,1173.34,42,4.31
3519071,2011,56,23,3,2,28,3.5,1,0,0,1,1,385.26,47,5.72
3519071,2012,464,32,2,2,32,6.5,2,0,0,1,1,2095.54,49,19.41
3519071,2013,865,31,2,1,37,20,0,0,0,1,1,3783.32,40,51.47
3519071,2014,1298,25,1,1,52,52,0,0,0,0,0,5464.79,52,37.95
3519071,2015,272,26,4,3,22,11.5,0,0,0,1,1,1614.41,50,29.58
3519071,2016,72,20,4,3,24,6,1,0,0,1,1,763.32,49,6.57
3519071,2017,50,5,3,3,11,1.5,4,0,0,1,1,241.24,34,4.02
3519071,2018,382,34,2,1,33,3,0,0,0,1,1,1669.32,39,20.89
3519071,2019,184,29,1,1,39,2,1,0,0,1,1,1047.32,44,13.26
3519071,2020,120,30,4,1,33,3,1,0,0,0,0,509.03,46,4.81
3519071,2021,264,30,2,1,34,1,3,0,0,1,1,1055.87,40,9.92
3519071,2022,172,28,2,2,39,24.5,0,1,0,3,3,1207.1,49,2.25
3519105,2010,3,8,0,0,0,0,0,4,1,14,2,220.4,0,0.07
3519105,2011,2,20,0,0,0,0,0,5,3,13,4,96.98,0,0.03
3519105,2012,7,30,0,0,1,1,1,3,2,12,5,484.88,4,0.2
3519105,2013,5,37,0,0,0,0,0,2,2,17,1,476.06,3,0.45
3519105,2014,18,29,1,1,9,1,3,1,0,5,1,1533.99,13,0.37
3519105,2015,15,26,1,0,3,3,0,2,1,13,1,749.36,6,0.7
3519105,2016,1,14,0,0,0,0,0,3,2,25,4,61.71,0,0.13
3519105,2017,2,9,0,0,0,0,0,3,3,30,4,61.71,0,0.73
3519105,2018,28,22,1,1,17,17,0,3,3,14,8.5,2309.79,17,0.67
3519105,2019,5,19,0,0,0,0,0,4,1,14,2,335.01,2,0.57
3519105,2020,3,18,0,0,0,0,0,6,4,18,7,70.53,0,0.11
3519105,2021,40,32,1,1,10,5.5,1,2,1,15,1.5,1895.44,13,2.72
3519105,2022,47,22,1,1,19,19,0,2,1,11,3.5,4311.03,20,0.69
3519204,2010,4,22,0,0,0,0,0,4,3,20,12.5,124.34,0,0.03
3519204,2011,2,30,0,0,0,0,0,4,3,16,9,77.71,0,0.1
3519204,2012,20,27,1,0,5,3,1,4,2,13,4,1321.11,6,0.27
3519204,2013,2,15,0,0,0,0,0,3,3,14,1.5,341.93,0,0.31
3519204,2014,21,29,1,1,8,5,0,3,1,13,1,2564.5,13,0.4
3519204,2015,11,23,0,0,1,1,2,2,1,26,3.5,839.29,3,0.63
3519204,2016,1,6,0,0,0,0,0,4,3,22,9,62.17,0,0.03
3519204,2017,2,3,0,0,0,0,0,2,2,19,2,155.42,0,0.06
3519204,2018,11,30,0,0,2,2,0,3,2,13,2,1212.31,3,1.45
3519204,2019,63,20,1,1,7,1.5,2,2,2,23,4,4522.85,12,1.28
3519204,2020,7,21,0,0,2,2,0,2,1,15,2,979.17,2,0.27
3519204,2021,87,31,2,2,10,3.5,2,2,0,4,1.5,6061.55,18,1.93
3519204,2022,49,28,1,1,23,1,2,1,0,4,2,9605.22,29,0.65
3519253,2010,1,26,0,0,0,0,0,3,3,25,17,47.15,0,0
3519253,2011,0,1,0,0,0,0,0,1,1,52,52,0,0,0.01
3519253,2012,4,29,0,0,0,0,0,2,2,25,11,82.51,0,0.03
3519253,2013,13,33,1,0,4,4,0,4,3,15,9.5,754.36,7,0.24
3519253,2014,2,21,0,0,0,0,0,3,3,19,2,141.44,0,0.22
3519253,2015,3,28,0,0,0,0,0,4,1,24,2,165.02,0,0.05
3519253,2016,0,1,0,0,0,0,0,1,1,52,52,0,0,0.02
3519253,2017,4,45,0,0,0,0,0,3,3,21,21,70.72,0,0.03
3519253,2018,10,33,1,0,4,4,0,4,3,16,7,624.71,5,0.24
3519253,2019,3,4,0,0,0,0,0,3,2,20,2,282.89,0,0.21
3519253,2020,8,27,0,0,2,2,0,4,3,16,6,530.41,3,0.09
3519253,2021,51,28,1,1,14,14,0,2,2,22,8,4726.54,14,1.33
3519253,2022,10,29,0,0,2,1.5,1,3,2,18,2.5,612.92,3,1.25
3519303,2010,13,30,1,1,7,4,1,2,1,9,1,391.52,10,0.06
3519303,2011,3,5,0,0,0,0,0,4,1,10,2,96.42,0,0.73
3519303,2012,7,29,0,0,1,1,1,4,2,7,1,102.26,2,0.11
3519303,2013,10,30,0,0,2,1,2,3,2,10,2,198.68,4,3.37
3519303,2014,111,24,1,1,19,19,0,4,2,8,5.5,2390,19,2.48
3519303,2015,20,25,1,1,12,1,2,1,1,15,2,558.06,15,2.27
3519303,2016,6,7,0,0,1,1,1,4,2,15,2.5,111.03,1,0.4
3519303,2017,1,2,0,0,0,0,0,6,2,15,3,26.3,0,0.59
3519303,2018,44,32,2,1,14,4,1,3,0,4,2,1285.57,19,2.34
3519303,2019,13,25,1,0,3,1,2,1,0,4,1.5,359.38,10,2.4
3519303,2020,4,17,0,0,0,0,0,3,3,8,1,111.03,0,2.02
3519303,2021,246,32,1,1,25,25,0,1,0,4,2,6068.49,27,11.53
3519303,2022,40,28,1,1,22,1.5,2,1,1,6,3.5,1612.81,28,9.23
3519402,2010,5,24,0,0,0,0,0,2,1,26,1,256.28,1,0.19
3519402,2011,48,37,1,1,6,2,1,1,1,28,2,1446.76,10,2.15
3519402,2012,41,25,1,1,16,1,2,2,1,9,2,3356.48,20,1.62
3519402,2013,9,28,1,0,4,4,0,3,1,7,1.5,595.24,4,3.63
3519402,2014,96,21,1,1,19,2,2,0,0,2,1,7795.97,25,2.05
3519402,2015,53,23,1,1,19,1,2,2,1,11,3,3819.44,23,3.03
3519402,2016,5,26,0,0,0,0,0,3,1,15,1.5,314.15,1,0.63
3519402,2017,11,10,1,0,3,2,1,2,1,12,1.5,793.65,7,2.84
3519402,2018,161,27,1,1,25,1,6,1,0,3,1,10094.25,32,5.59
3519402,2019,96,20,2,1,21,1,3,2,0,5,1,7688.49,29,7.04
3519402,2020,5,22,0,0,0,0,0,2,1,6,1,479.5,1,0.85
3519402,2021,148,30,1,1,16,1,2,3,1,7,1,9234.46,19,5.59
3519402,2022,29,28,1,1,12,12,0,2,0,3,2,2331.35,13,4.24
3519501,2010,6,30,0,0,1,1,1,3,2,18,2,530.5,2,0.09
3519501,2011,3,18,0,0,0,0,0,4,3,16,10,132.63,0,0.33
3519501,2012,18,30,2,0,4,3,0,2,2,20,16,1472.15,10,0.36
3519501,2013,2,3,0,0,0,0,0,3,3,24,10,106.1,0,0.68
3519501,2014,46,25,1,1,10,10,0,4,2,13,4,3687,11,1.04
3519501,2015,20,24,1,1,8,1,2,4,3,8,3,2201.59,13,1.41
3519501,2016,2,5,0,0,0,0,0,5,3,15,7,106.1,0,0.06
3519501,2017,0,1,0,0,0,0,0,1,1,52,52,0,0,0.45
3519501,2018,66,30,1,1,13,7,1,2,1,17,2,4244.03,15,1.38
3519501,2019,14,22,1,1,7,7,0,3,1,7,1,1564.99,8,1.43
3519501,2020,15,33,1,1,7,7,0,6,2,6,4,1339.52,8,0.41
3519501,2021,8,32,0,0,2,2,0,4,3,12,7.5,729.44,4,0.81
3519501,2022,92,28,1,1,17,17,0,2,1,14,1,10318.3,18,2.88
3519600,2010,35,31,1,1,18,1,2,0,0,1,1,817.51,22,0.48
3519600,2011,92,30,1,1,20,10.5,1,0,0,1,1,1110.45,24,5.46
3519600,2012,198,25,1,1,21,11.5,0,1,0,3,1,2791.45,23,6.61
3519600,2013,16,30,0,0,1,1,1,3,0,5,1,143.06,4,2.25
3519600,2014,77,30,2,1,24,3,1,0,0,2,1,1474.92,29,15.64
3519600,2015,239,21,2,2,18,14,0,1,0,5,2,4268.07,30,15.46
3519600,2016,17,27,2,1,8,3.5,1,2,0,4,1,338.93,19,0.64
3519600,2017,15,9,1,1,7,1,3,0,0,2,1,304.86,15,1.59
3519600,2018,56,25,2,1,26,2,2,0,0,1,1,1359.11,35,2.21
3519600,2019,41,24,1,1,17,1,2,0,0,1,1,567.15,22,2.9
3519600,2020,7,26,0,0,1,1,2,1,0,4,1,163.5,2,0.42
3519600,2021,176,32,1,1,29,1,3,0,0,2,1,2493.4,32,11.92
3519600,2022,296,28,2,1,30,2,2,1,0,3,2,5419.4,40,5.68
3519709,2010,3,27,0,0,0,0,0,5,2,10,2,25.78,0,0.04
3519709,2011,1,27,0,0,0,0,0,3,2,26,10.5,3.87,0,0.04
3519709,2012,4,31,0,0,0,0,0,4,3,13,2.5,37.39,0,0.09
3519709,2013,4,33,0,0,0,0,0,6,1,8,3,38.68,0,0.42
3519709,2014,18,21,1,1,8,4.5,1,3,1,15,3.5,195.96,10,0.31
3519709,2015,19,20,1,1,8,8,0,1,1,19,1.5,177.91,8,0.6
3519709,2016,4,14,0,0,0,0,0,4,3,13,6.5,38.68,0,0.09
3519709,2017,3,18,0,0,0,0,0,5,2,23,3,18.05,0,0.07
3519709,2018,7,17,0,0,1,1,1,3,1,11,2.5,56.73,1,0.07
3519709,2019,5,27,0,0,0,0,0,5,2,13,2,23.21,1,0.1
3519709,2020,2,9,0,0,0,0,0,6,3,12,6.5,19.34,0,0.05
3519709,2021,4,38,0,0,0,0,0,3,2,17,2,24.5,0,0.07
3519709,2022,4,24,0,0,0,0,0,3,1,14,1,56.73,0,0.07
3519808,2010,10,28,0,0,1,1,2,3,2,15,5,739.64,4,0.25
3519808,2011,10,36,0,0,2,1.5,1,1,1,9,2,1282.05,5,0.92
3519808,2012,41,26,1,1,6,3.5,1,3,2,25,6,2613.41,8,1.34
3519808,2013,2,27,0,0,0,0,0,5,2,9,2,258.88,0,0.97
3519808,2014,32,21,2,2,8,7,0,4,1,9,3,3328.4,15,0.68
3519808,2015,18,27,0,0,2,1.5,2,4,2,7,2.5,1319.03,7,0.59
3519808,2016,4,48,0,0,0,0,0,4,1,9,1,394.48,0,0.3
3519808,2017,2,7,0,0,0,0,0,5,4,17,6,123.27,0,0.48
3519808,2018,19,18,1,0,4,2.5,1,5,2,13,4,1072.49,5,0.44
3519808,2019,4,25,0,0,0,0,0,5,3,8,2,271.2,0,0.05
3519808,2020,7,29,0,0,1,1,2,3,3,11,3.5,825.94,5,2.05
3519808,2021,32,9,2,2,11,5,2,1,1,16,1,3846.15,24,1.91
3519808,2022,3,25,0,0,0,0,0,5,1,19,3.5,258.88,0,0.17
3519907,2010,1,3,0,0,0,0,0,4,3,19,5,61.71,0,0.08
3519907,2011,3,8,0,0,0,0,0,4,3,18,5,209.8,0,0.08
3519907,2012,16,29,1,0,4,1.5,2,4,2,8,2.5,1271.13,9,0.41
3519907,2013,3,38,0,0,0,0,0,7,2,9,3.5,209.8,0,0.36
3519907,2014,35,32,2,0,4,4,1,3,2,11,2,2295.45,11,0.75
3519907,2015,11,20,0,0,1,1,5,3,2,13,2,974.95,8,0.85
3519907,2016,3,18,0,0,0,0,0,5,4,12,8,135.75,0,0.1
3519907,2017,6,31,0,0,1,1,1,5,2,16,4,431.94,2,0.1
3519907,2018,9,33,0,0,1,1,1,3,2,8,1,654.08,2,1.19
3519907,2019,53,24,1,1,16,1,2,1,0,4,2,6207.58,22,1.34
3519907,2020,3,10,0,0,0,0,0,5,2,9,3,382.57,0,1.54
3519907,2021,27,34,3,1,7,1,4,3,1,9,3,3171.66,20,12.16
3519907,2022,336,25,1,1,21,2,1,1,0,3,1,36542.02,26,3.24
3520004,2010,5,25,0,0,0,0,0,3,2,15,2,154.5,1,0.06
3520004,2011,2,14,0,0,0,0,0,3,2,16,2,56.92,0,0.1
3520004,2012,7,28,0,0,2,2,0,2,2,20,1,187.02,3,0.19
3520004,2013,6,30,0,0,1,1,2,5,1,9,3,239.88,4,0.17
3520004,2014,16,27,1,1,8,8,0,5,2,7,3.5,422.83,9,0.29
3520004,2015,16,21,1,0,3,1,3,1,0,3,1,593.59,10,0.3
3520004,2016,7,24,0,0,1,1,1,4,3,20,5,134.17,2,0.23
3520004,2017,3,24,0,0,0,0,0,5,3,11,3.5,56.92,0,0.38
3520004,2018,34,25,2,1,7,1,4,2,2,7,1.5,853.8,15,0.42
3520004,2019,7,23,0,0,1,1,1,2,1,7,2,227.68,1,0.41
3520004,2020,3,24,0,0,0,0,0,4,2,6,2,117.91,0,0.05
3520004,2021,27,30,1,1,6,1,2,4,1,7,2,504.15,8,0.46
3520004,2022,35,28,1,1,13,13,0,2,1,14,2,1122.13,13,0.45
3520103,2010,61,26,1,1,19,19,0,1,1,17,1,1449.81,20,1.11
