region;uf_code;uf_acr;uf_name;muni_code;muni_name;xp;tp;dc3;dcmax;dci;ds3;dsmax;st;inc;dengue_pattern
1;15;PA;Para;1503093;Goianésia do Pará;11,0;17,0;1,0;3,3;1,0;2,3;29,0;0,3;186,4;Episódico
1;15;PA;Para;1503101;Gurupá;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
1;15;PA;Para;1503200;Igarapé-Açu;12,0;33,3;0,3;2,0;1,0;3,3;15,3;0,3;159,8;Episódico/Epidêmico
1;15;PA;Para;1503309;Igarapé-Miri;4,7;22,7;0,0;0,3;0,3;2,7;10,0;0,3;80,3;Episódico/Epidêmico
1;15;PA;Para;1503408;Inhangapi;2,7;29,0;0,0;0,0;0,0;4,7;16,0;0,1;117,1;Episódico/Epidêmico
1;15;PA;Para;1503457;Ipixuna do Pará;5,0;37,0;0,0;0,7;0,7;3,0;13,0;0,1;43,4;Episódico/Epidêmico
1;15;PA;Para;1503507;Irituia;2,3;30,3;0,0;0,0;0,0;2,7;26,3;0,0;32,6;Episódico/Epidêmico
1;15;PA;Para;1503606;Itaituba;39,7;30,3;0,7;8,7;2,3;0,7;3,7;1,8;399,6;Epidêmico
1;15;PA;Para;1503705;Itupiranga;13,0;16,7;0,3;2,3;0,3;2,0;27,7;0,3;124,8;Episódico
1;15;PA;Para;1503754;Jacareacanga;0,3;13,0;0,0;0,0;0,0;1,3;46,7;0,0;4,1;Episódico
1;15;PA;Para;1503804;Jacundá;9,7;24,3;0,7;2,3;1,0;2,7;19,3;0,3;149,5;Episódico/Epidêmico
1;15;PA;Para;1503903;Juruti;3,3;27,3;0,0;0,0;0,0;4,0;16,7;0,0;20,7;Episódico/Epidêmico
1;15;PA;Para;1504000;Limoeiro do Ajuru;0,7;13,3;0,0;0,0;0,0;2,3;43,3;0,0;8,3;Episódico
1;15;PA;Para;1504059;Mãe do Rio;3,7;27,3;0,0;0,3;0,3;2,7;19,3;0,0;75,2;Episódico/Epidêmico
1;15;PA;Para;1504109;Magalhães Barata;3,0;34,7;0,0;0,3;0,3;3,0;28,3;0,0;76,2;Episódico/Epidêmico
1;15;PA;Para;1504208;Marabá;37,7;19,0;0,7;22,7;0,7;1,0;4,3;1,9;211,6;Epidêmico
1;15;PA;Para;1504307;Maracanã;5,0;16,3;0,0;0,3;0,3;2,7;30,0;0,0;30,2;Episódico
1;15;PA;Para;1504406;Marapanim;1,0;12,0;0,0;0,0;0,0;1,7;43,0;0,0;14,5;Episódico
1;15;PA;Para;1504422;Marituba;11,0;32,0;1,0;6,0;2,7;1,7;3,7;0,9;135,3;Epidêmico
1;15;PA;Para;1504455;Medicilândia;8,7;25,7;0,0;1,0;1,0;3,3;14,3;0,3;164,9;Episódico/Epidêmico
1;15;PA;Para;1504505;Melgaço;0,7;8,0;0,0;0,0;0,0;1,3;44,7;0,0;2,5;Episódico
1;15;PA;Para;1504604;Mocajuba;2,0;15,3;0,0;0,0;0,0;5,0;14,3;0,0;40,7;Episódico/Epidêmico
1;15;PA;Para;1504703;Moju;3,7;31,7;0,0;0,0;0,0;5,7;12,0;0,1;22,1;Episódico/Epidêmico
1;15;PA;Para;1504752;Mojuí dos Campos;3,3;23,0;0,0;0,3;0,7;4,7;12,0;0,1;166,2;Episódico/Epidêmico
1;15;PA;Para;1504802;Monte Alegre;18,7;27,0;0,7;2,7;0,3;2,7;21,3;0,3;158,2;Episódico/Epidêmico
1;15;PA;Para;1504901;Muaná;1,7;23,0;0,0;0,0;0,0;2,0;33,3;0,0;10,2;Episódico
1;15;PA;Para;1504950;Nova Esperança do Piriá;0,7;18,0;0,0;0,0;0,0;2,0;34,3;0,0;8,0;Episódico
1;15;PA;Para;1504976;Nova Ipixuna;2,0;20,3;0,0;0,0;0,0;3,7;22,7;0,0;37,0;Episódico/Epidêmico
1;15;PA;Para;1505007;Nova Timboteua;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
1;15;PA;Para;1505031;Novo Progresso;13,0;16,3;0,7;4,7;2,7;2,7;6,3;0,4;514,5;Episódico/Epidêmico
1;15;PA;Para;1505064;Novo Repartimento;10,0;19,0;0,3;2,3;1,0;3,0;10,3;0,1;99,8;Episódico/Epidêmico
1;15;PA;Para;1505106;Óbidos;4,0;33,7;0,0;0,3;0,3;4,0;13,0;0,1;63,7;Episódico/Epidêmico
1;15;PA;Para;1505205;Oeiras do Pará;1,3;13,3;0,0;0,0;0,0;2,3;37,0;0,0;17,9;Episódico
1;15;PA;Para;1505304;Oriximiná;4,0;28,0;0,0;0,3;0,3;4,3;13,7;0,1;18,3;Episódico/Epidêmico
1;15;PA;Para;1505403;Ourém;2,3;27,7;0,0;0,0;0,0;1,7;41,3;0,0;23,0;Episódico
1;15;PA;Para;1505437;Ourilândia do Norte;4,7;18,3;0,0;0,7;0,0;3,7;23,0;0,1;43,9;Episódico/Epidêmico
1;15;PA;Para;1505486;Pacajá;12,3;14,7;0,3;1,7;0,7;4,0;11,3;0,4;155,9;Episódico/Epidêmico
1;15;PA;Para;1505494;Palestina do Pará;4,0;19,7;0,0;0,7;0,3;2,0;31,0;0,1;243,7;Episódico
1;15;PA;Para;1505502;Paragominas;7,7;10,7;0,3;1,0;1,7;4,7;11,3;0,2;53,0;Episódico/Epidêmico
1;15;PA;Para;1505536;Parauapebas;100,7;26,3;3,7;25,7;1,3;0,7;4,7;11,3;940,6;Epidêmico
1;15;PA;Para;1505551;Pau D'Arco;6,7;25,0;0,0;1,0;0,3;4,0;14,0;0,1;649,1;Episódico/Epidêmico
1;15;PA;Para;1505601;Peixe-Boi;2,0;22,0;0,0;0,0;0,0;3,0;24,0;0,0;110,3;Episódico/Epidêmico
1;15;PA;Para;1505635;Piçarra;2,3;16,7;0,0;0,0;0,0;3,0;24,7;0,0;84,4;Episódico
1;15;PA;Para;1505650;Placas;3,7;21,7;0,0;0,3;1,0;4,3;15,0;0,1;68,6;Episódico/Epidêmico
1;15;PA;Para;1505700;Ponta de Pedras;2,0;28,0;0,0;0,0;0,0;2,7;26,0;0,1;34,2;Episódico/Epidêmico
1;15;PA;Para;1505809;Portel;2,0;26,3;0,0;0,0;0,0;3,7;23,0;0,0;14,4;Episódico/Epidêmico
1;15;PA;Para;1505908;Porto de Moz;1,0;26,3;0,0;0,0;0,0;2,0;30,7;0,0;2,5;Episódico
1;15;PA;Para;1506005;Prainha;19,7;29,7;0,7;4,7;1,0;2,3;19,7;0,3;301,6;Episódico/Epidêmico
1;15;PA;Para;1506104;Primavera;1,3;21,7;0,0;0,0;0,0;2,0;36,3;0,0;47,5;Episódico
1;15;PA;Para;1506112;Quatipuru;1,3;24,3;0,0;0,0;0,0;2,3;32,3;0,0;20,1;Episódico
1;15;PA;Para;1506138;Redenção;21,0;25,7;1,7;15,3;3,3;0,7;2,3;1,0;413,1;Epidêmico
1;15;PA;Para;1506161;Rio Maria;11,7;18,0;0,3;1,7;0,0;2,7;23,0;0,1;218,4;Episódico
1;15;PA;Para;1506187;Rondon do Pará;4,7;26,7;0,0;0,7;0,3;4,0;12,7;0,2;72,7;Episódico/Epidêmico
1;15;PA;Para;1506195;Rurópolis;12,7;18,7;1,0;3,0;4,0;1,7;5,3;0,3;298,8;Epidêmico
1;15;PA;Para;1506203;Salinópolis;5,7;37,0;0,0;0,7;1,0;2,7;27,0;0,1;59,8;Episódico/Epidêmico
1;15;PA;Para;1506302;Salvaterra;1,7;23,3;0,0;0,0;0,0;2,3;28,3;0,0;15,9;Episódico
1;15;PA;Para;1506351;Santa Bárbara do Pará;1,7;33,7;0,0;0,0;0,0;2,7;26,7;0,0;30,9;Episódico/Epidêmico
1;15;PA;Para;1506401;Santa Cruz do Arari;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
1;15;PA;Para;1506500;Santa Izabel do Pará;7,0;33,3;1,0;2,0;1,3;4,0;7,7;0,5;136,1;Episódico/Epidêmico
1;15;PA;Para;1506559;Santa Luzia do Pará;11,3;32,0;0,3;4,7;0,7;2,7;15,3;0,2;419,3;Episódico/Epidêmico
1;15;PA;Para;1506583;Santa Maria das Barreiras;1,0;12,3;0,0;0,0;0,0;2,0;39,7;0,0;9,6;Episódico
1;15;PA;Para;1506609;Santa Maria do Pará;2,3;16,0;0,0;0,0;0,0;3,3;21,7;0,0;28,9;Episódico
1;15;PA;Para;1506708;Santana do Araguaia;68,3;15,7;1,7;5,3;1,7;3,7;8,7;3,2;513,0;Episódico/Epidêmico
1;15;PA;Para;1506807;Santarém;22,3;23,7;1,7;7,3;4,3;1,0;4,7;2,1;107,0;Epidêmico
1;15;PA;Para;1506906;Santarém Novo;1,3;28,0;0,0;0,0;0,0;1,7;43,3;0,0;40,9;Episódico
1;15;PA;Para;1507003;Santo Antônio do Tauá;1,7;17,7;0,0;0,0;0,0;1,3;41,3;0,0;15,2;Episódico
1;15;PA;Para;1507102;São Caetano de Odivelas;1,7;22,7;0,0;0,0;0,0;3,7;22,7;0,0;47,5;Episódico/Epidêmico
1;15;PA;Para;1507151;São Domingos do Araguaia;4,0;20,7;0,0;0,3;0,3;1,7;33,0;0,1;46,9;Episódico
1;15;PA;Para;1507201;São Domingos do Capim;5,3;34,7;0,0;0,7;0,0;5,0;12,3;0,1;103,9;Episódico/Epidêmico
1;15;PA;Para;1507300;São Félix do Xingu;10,0;26,7;0,0;1,0;1,7;2,0;10,7;0,2;62,8;Episódico/Epidêmico
1;15;PA;Para;1507409;São Francisco do Pará;1,3;18,3;0,0;0,0;0,0;2,7;36,0;0,0;23,7;Episódico
1;15;PA;Para;1507458;São Geraldo do Araguaia;10,3;27,0;0,3;1,7;1,7;2,3;14,0;0,2;253,6;Episódico/Epidêmico
1;15;PA;Para;1507466;São João da Ponta;1,3;35,7;0,0;0,0;0,0;2,0;32,7;0,0;33,5;Episódico/Epidêmico
1;15;PA;Para;1507474;São João de Pirabas;10,3;37,3;0,3;1,3;0,0;3,7;16,7;0,3;184,4;Episódico/Epidêmico
1;15;PA;Para;1507508;São João do Araguaia;11,0;19,0;0,7;5,0;1,7;2,3;6,3;1,1;1001,3;Episódico/Epidêmico
1;15;PA;Para;1507607;São Miguel do Guamá;2,3;21,0;0,0;0,0;0,0;2,3;32,3;0,0;19,8;Episódico
1;15;PA;Para;1507706;São Sebastião da Boa Vista;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
1;15;PA;Para;1507755;Sapucaia;7,7;21,3;0,3;1,3;0,0;4,0;18,0;0,1;537,6;Episódico/Epidêmico
1;15;PA;Para;1507805;Senador José Porfírio;5,3;19,3;0,0;0,3;0,3;2,7;10,7;0,1;454,9;Episódico/Epidêmico
1;15;PA;Para;1507904;Soure;2,3;23,7;0,0;0,0;0,0;3,3;25,7;0,0;39,2;Episódico/Epidêmico
1;15;PA;Para;1507953;Tailândia;13,0;26,7;1,3;3,7;0,7;3,0;12,3;0,8;111,3;Episódico/Epidêmico
1;15;PA;Para;1507961;Terra Alta;3,7;24,7;0,0;0,7;0,0;4,0;20,7;0,0;90,7;Episódico/Epidêmico
1;15;PA;Para;1507979;Terra Santa;0,7;23,3;0,0;0,0;0,0;1,7;39,7;0,0;5,5;Episódico
1;15;PA;Para;1508001;Tomé-Açu;6,7;36,0;0,7;2,0;0,7;3,0;15,3;0,4;107,5;Episódico/Epidêmico
1;15;PA;Para;1508035;Tracuateua;2,3;28,7;0,0;0,0;0,0;3,0;24,0;0,0;37,6;Episódico/Epidêmico
1;15;PA;Para;1508050;Trairão;10,7;30,7;0,7;2,0;1,0;2,7;8,7;0,3;566,7;Episódico/Epidêmico
1;15;PA;Para;1508084;Tucumã;19,7;23,3;1,3;4,0;3,7;2,7;6,7;0,5;446,7;Epidêmico
1;15;PA;Para;1508100;Tucuruí;7,7;32,0;0,0;0,3;0,7;2,3;23,0;0,1;26,5;Episódico/Epidêmico
1;15;PA;Para;1508126;Ulianópolis;1,3;16,3;0,0;0,0;0,0;3,0;32,3;0,0;13,3;Episódico
1;15;PA;Para;1508159;Uruará;11,7;26,0;1,0;3,7;2,0;4,7;10,7;0,6;231,2;Episódico/Epidêmico
1;15;PA;Para;1508209;Vigia;2,0;24,3;0,0;0,0;0,0;2,7;26,7;0,0;7,7;Episódico
1;15;PA;Para;1508308;Viseu;3,3;32,3;0,0;0,3;0,3;2,0;30,3;0,0;10,0;Episódico/Epidêmico
1;15;PA;Para;1508357;Vitória do Xingu;24,3;28,7;1,0;9,3;1,3;1,7;6,7;0,8;1712,1;Epidêmico
1;15;PA;Para;1508407;Xinguara;45,3;24,0;1,3;7,3;0,3;2,3;18,0;0,5;531,4;Episódico/Epidêmico
1;16;AP;Amapa;1600055;Serra do Navio;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
1;16;AP;Amapa;1600105;Amapá;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
1;16;AP;Amapa;1600154;Pedra Branca do Amapari;11,0;22,3;0,3;1,7;0,0;1,3;43,0;0,1;189,5;Episódico
1;16;AP;Amapa;1600204;Calçoene;0,3;13,3;0,0;0,0;0,0;1,3;47,0;0,0;3,2;Episódico
1;16;AP;Amapa;1600212;Cutias;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
1;16;AP;Amapa;1600238;Ferreira Gomes;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
1;16;AP;Amapa;1600253;Itaubal;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
1;16;AP;Amapa;1600279;Laranjal do Jari;13,0;40,0;0,7;3,3;0,3;2,3;23,3;0,2;190,0;Episódico/Epidêmico
1;16;AP;Amapa;1600303;Macapá;40,0;39,0;2,3;33,0;0,3;0,3;2,0;5,5;198,2;Epidêmico
1;16;AP;Amapa;1600402;Mazagão;2,3;17,7;0,0;0,0;0,0;2,7;31,0;0,1;49,1;Episódico
1;16;AP;Amapa;1600501;Oiapoque;24,0;41,0;0,3;1,7;3,0;2,7;17,3;0,4;371,0;Episódico/Epidêmico
1;16;AP;Amapa;1600535;Porto Grande;1,0;23,3;0,0;0,0;0,0;2,3;38,7;0,0;12,9;Episódico
1;16;AP;Amapa;1600550;Pracuúba;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
1;16;AP;Amapa;1600600;Santana;9,0;26,3;0,3;2,0;2,0;2,0;4,7;0,4;86,0;Episódico/Epidêmico
1;16;AP;Amapa;1600709;Tartarugalzinho;1,0;15,3;0,0;0,0;0,0;2,7;35,7;0,0;22,8;Episódico
1;16;AP;Amapa;1600808;Vitória do Jari;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
1;17;TO;Tocantins;1700251;Abreulândia;9,0;17,0;0,3;1,0;0,3;2,7;30,3;0,3;1646,6;Episódico
1;17;TO;Tocantins;1700301;Aguiarnópolis;10,0;19,3;0,7;2,0;1,3;3,7;9,0;0,5;1393,2;Episódico/Epidêmico
1;17;TO;Tocantins;1700350;Aliança do Tocantins;23,3;16,3;0,3;1,3;0,0;3,0;29,7;0,2;1562,0;Episódico
1;17;TO;Tocantins;1700400;Almas;2,3;8,7;0,0;0,3;0,3;1,3;43,7;0,0;41,3;Episódico
1;17;TO;Tocantins;1700707;Alvorada;5,0;22,0;0,0;0,7;0,3;2,0;26,7;0,1;360,1;Episódico
1;17;TO;Tocantins;1701002;Ananás;3,0;10,3;0,0;0,3;0,3;3,7;12,7;0,2;259,9;Episódico/Epidêmico
1;17;TO;Tocantins;1701051;Angico;1,0;19,0;0,0;0,0;0,0;1,7;36,7;0,0;48,7;Episódico
1;17;TO;Tocantins;1701101;Aparecida do Rio Negro;8,0;28,0;0,3;2,3;0,7;4,3;13,0;0,1;1086,2;Episódico/Epidêmico
1;17;TO;Tocantins;1701309;Aragominas;3,7;18,0;0,3;1,0;0,0;4,0;25,0;0,2;414,9;Episódico/Epidêmico
1;17;TO;Tocantins;1701903;Araguacema;8,7;21,3;0,3;1,7;0,7;3,0;21,7;0,5;956,7;Episódico/Epidêmico
1;17;TO;Tocantins;1702000;Araguaçu;4,0;23,7;0,0;0,0;0,0;4,7;11,7;0,1;326,0;Episódico/Epidêmico
1;17;TO;Tocantins;1702109;Araguaína;120,0;23,7;1,7;38,0;0,7;0,0;1,0;11,8;1365,1;Epidêmico
1;17;TO;Tocantins;1702158;Araguanã;1,7;8,0;0,0;0,0;0,0;1,3;44,3;0,0;82,7;Episódico
1;17;TO;Tocantins;1702208;Araguatins;8,3;29,7;0,3;2,0;1,3;2,0;13,3;0,3;192,1;Episódico/Epidêmico
1;17;TO;Tocantins;1702307;Arapoema;9,7;27,3;0,0;1,3;1,3;4,0;10,0;0,3;972,0;Episódico/Epidêmico
1;17;TO;Tocantins;1702406;Arraias;10,3;23,0;1,0;4,0;0,7;2,0;9,0;0,4;1109,3;Episódico/Epidêmico
1;17;TO;Tocantins;1702554;Augustinópolis;11,0;28,3;0,3;2,0;1,3;2,7;10,7;0,4;539,9;Episódico/Epidêmico
1;17;TO;Tocantins;1702703;Aurora do Tocantins;4,7;15,0;0,0;0,7;0,3;2,0;30,7;0,0;455,2;Episódico
1;17;TO;Tocantins;1702901;Axixá do Tocantins;1,3;4,0;0,0;0,0;0,0;3,7;24,3;0,0;98,9;Episódico
1;17;TO;Tocantins;1703008;Babaçulândia;4,0;30,3;0,0;0,3;0,7;4,7;16,0;0,1;207,7;Episódico/Epidêmico
1;17;TO;Tocantins;1703057;Bandeirantes do Tocantins;2,3;14,0;0,0;0,0;0,0;3,3;29,3;0,0;438,1;Episódico
1;17;TO;Tocantins;1703073;Barra do Ouro;4,7;6,3;0,0;0,3;0,3;1,7;40,7;0,0;176,1;Episódico
1;17;TO;Tocantins;1703107;Barrolândia;16,3;23,3;1,0;8,7;0,3;2,3;16,7;0,7;3042,1;Episódico/Epidêmico
1;17;TO;Tocantins;1703206;Bernardo Sayão;4,7;17,7;0,0;0,7;0,7;1,3;45,0;0,1;199,2;Episódico
1;17;TO;Tocantins;1703305;Bom Jesus do Tocantins;2,7;11,0;0,0;0,3;0,7;1,3;40,7;0,1;283,7;Episódico
1;17;TO;Tocantins;1703602;Brasilândia do Tocantins;4,3;23,7;0,0;0,7;0,7;3,3;20,7;0,1;1015,6;Episódico/Epidêmico
1;17;TO;Tocantins;1703701;Brejinho de Nazaré;21,3;19,0;0,3;2,3;0,0;4,7;14,7;0,5;1715,5;Episódico/Epidêmico
1;17;TO;Tocantins;1703800;Buriti do Tocantins;5,7;27,7;0,0;0,7;1,0;3,3;18,3;0,1;236,5;Episódico/Epidêmico
1;17;TO;Tocantins;1703826;Cachoeirinha;3,7;16,7;0,0;0,3;0,3;2,3;20,7;0,1;1200,9;Episódico
1;17;TO;Tocantins;1703842;Campos Lindos;3,0;9,7;0,0;0,7;0,0;1,7;40,7;0,1;139,5;Episódico
1;17;TO;Tocantins;1703867;Cariri do Tocantins;13,7;24,7;0,7;4,7;0,3;4,3;10,3;0,2;2289,0;Episódico/Epidêmico
1;17;TO;Tocantins;1703883;Carmolândia;5,0;28,3;0,0;0,7;1,0;3,3;20,0;0,1;835,0;Episódico/Epidêmico
1;17;TO;Tocantins;1703891;Carrasco Bonito;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
1;17;TO;Tocantins;1703909;Caseara;2,3;6,7;0,0;0,7;0,0;1,3;45,7;0,0;95,0;Episódico
1;17;TO;Tocantins;1704105;Centenário;2,3;13,7;0,0;0,0;0,0;5,0;12,3;0,0;511,7;Episódico/Epidêmico
1;17;TO;Tocantins;1704600;Chapada de Areia;4,7;12,7;0,0;0,3;0,3;3,0;30,3;0,1;1231,9;Episódico
1;17;TO;Tocantins;1705102;Chapada da Natividade;4,0;20,3;0,0;0,7;0,3;3,3;20,0;0,2;1119,7;Episódico/Epidêmico
1;17;TO;Tocantins;1705508;Colinas do Tocantins;57,3;24,0;2,7;8,7;2,3;1,0;3,3;4,5;1397,9;Epidêmico
1;17;TO;Tocantins;1705557;Combinado;9,0;17,7;0,0;1,0;1,7;3,0;27,7;0,2;813,8;Episódico/Epidêmico
1;17;TO;Tocantins;1705607;Conceição do Tocantins;9,0;14,0;0,0;0,3;1,3;2,3;30,3;0,1;630,1;Episódico
1;17;TO;Tocantins;1706001;Couto Magalhães;3,7;21,3;0,0;0,3;0,3;4,0;20,3;0,1;259,2;Episódico/Epidêmico
1;17;TO;Tocantins;1706100;Cristalândia;1,0;11,3;0,0;0,0;0,0;2,7;30,7;0,0;36,2;Episódico
1;17;TO;Tocantins;1706258;Crixás do Tocantins;6,0;15,0;0,0;0,3;0,7;2,0;35,3;0,0;683,1;Episódico
1;17;TO;Tocantins;1706506;Darcinópolis;4,0;27,3;0,0;0,7;0,0;1,7;38,3;0,1;233,8;Episódico
1;17;TO;Tocantins;1707009;Dianópolis;40,3;30,7;1,0;13,0;2,7;1,7;7,0;1,9;2235,7;Epidêmico
1;17;TO;Tocantins;1707108;Divinópolis do Tocantins;32,7;26,0;1,0;8,0;0,3;3,3;10,7;2,4;3562,4;Episódico/Epidêmico
1;17;TO;Tocantins;1707207;Dois Irmãos do Tocantins;4,7;21,3;0,0;0,3;0,3;3,0;23,3;0,1;306,5;Episódico/Epidêmico
1;17;TO;Tocantins;1707306;Dueré;18,3;18,3;0,3;3,3;0,7;1,7;30,0;0,6;2221,3;Episódico
1;17;TO;Tocantins;1707405;Esperantina;1,3;16,0;0,0;0,0;0,0;3,0;28,3;0,0;67,9;Episódico
1;17;TO;Tocantins;1707553;Fátima;6,7;20,3;0,3;1,0;0,0;2,0;30,0;0,1;842,1;Episódico
1;17;TO;Tocantins;1707652;Figueirópolis;4,7;15,7;0,0;0,3;0,3;3,0;26,7;0,0;224,2;Episódico
1;17;TO;Tocantins;1707702;Filadélfia;1,7;20,7;0,0;0,0;0,0;3,3;24,3;0,0;60,0;Episódico/Epidêmico
1;17;TO;Tocantins;1708205;Formoso do Araguaia;13,3;28,7;1,3;5,7;1,7;3,0;8,3;0,9;822,5;Episódico/Epidêmico
1;17;TO;Tocantins;1708254;Tabocão;8,3;17,7;0,0;0,3;1,3;4,0;21,7;0,2;1444,8;Episódico/Epidêmico
1;17;TO;Tocantins;1708304;Goianorte;1,7;18,0;0,0;0,0;0,0;2,3;31,3;0,0;103,5;Episódico
1;17;TO;Tocantins;1709005;Goiatins;10,3;22,0;0,0;2,0;1,7;3,3;14,0;0,3;601,2;Episódico/Epidêmico
1;17;TO;Tocantins;1709302;Guaraí;38,3;30,3;1,3;10,3;2,3;1,3;4,0;2,5;1498,8;Epidêmico
1;17;TO;Tocantins;1709500;Gurupi;106,0;28,0;1,7;18,3;0,7;2,0;3,7;4,3;1262,0;Epidêmico
1;17;TO;Tocantins;1709807;Ipueiras;4,0;20,0;0,0;0,7;0,0;2,0;34,3;0,0;460,4;Episódico
1;17;TO;Tocantins;1710508;Itacajá;14,0;20,3;0,3;1,3;0,0;4,3;11,7;0,4;894,1;Episódico/Epidêmico
1;17;TO;Tocantins;1710706;Itaguatins;2,3;23,0;0,0;0,0;0,0;3,3;21,0;0,0;178,4;Episódico/Epidêmico
1;17;TO;Tocantins;1710904;Itapiratins;4,7;12,7;0,0;0,3;1,0;3,0;31,7;0,1;450,7;Episódico
1;17;TO;Tocantins;1711100;Itaporã do Tocantins;13,0;22,3;0,3;6,3;0,0;4,0;14,3;0,4;5233,3;Episódico/Epidêmico
1;17;TO;Tocantins;1711506;Jaú do Tocantins;3,3;25,3;0,0;0,0;0,0;3,3;18,0;0,0;383,8;Episódico/Epidêmico
1;17;TO;Tocantins;1711803;Juarina;4,0;16,0;0,0;0,3;0,3;2,0;38,3;0,0;373,9;Episódico
1;17;TO;Tocantins;1711902;Lagoa da Confusão;49,3;23,0;0,7;4,7;1,7;3,3;8,7;1,9;2378,7;Episódico/Epidêmico
1;17;TO;Tocantins;1711951;Lagoa do Tocantins;2,0;24,0;0,0;0,0;0,0;3,0;28,7;0,0;111,4;Episódico
1;17;TO;Tocantins;1712009;Lajeado;3,0;5,7;0,0;0,0;0,0;2,3;38,3;0,0;388,1;Episódico
1;17;TO;Tocantins;1712157;Lavandeira;2,7;4,7;0,0;0,3;0,3;1,7;42,0;0,1;480,0;Episódico
1;17;TO;Tocantins;1712405;Lizarda;0,3;8,7;0,0;0,0;0,0;1,3;43,3;0,0;17,6;Episódico
1;17;TO;Tocantins;1712454;Luzinópolis;2,7;25,0;0,0;0,0;0,0;3,3;25,3;0,0;416,9;Episódico/Epidêmico
1;17;TO;Tocantins;1712504;Marianópolis do Tocantins;3,0;29,3;0,0;0,0;0,0;3,3;27,7;0,0;151,7;Episódico/Epidêmico
1;17;TO;Tocantins;1712702;Mateiros;3,3;15,3;0,0;0,3;0,3;2,3;31,3;0,0;267,8;Episódico
1;17;TO;Tocantins;1712801;Maurilândia do Tocantins;2,7;14,3;0,0;0,0;0,0;2,3;31,3;0,0;410,7;Episódico
1;17;TO;Tocantins;1713205;Miracema do Tocantins;36,0;20,7;1,0;10,7;2,0;2,3;4,0;3,6;2172,7;Epidêmico
1;17;TO;Tocantins;1713304;Miranorte;16,3;18,0;0,7;1,7;0,3;2,3;30,0;0,6;600,8;Episódico
1;17;TO;Tocantins;1713601;Monte do Carmo;6,7;32,7;0,0;0,7;0,7;4,0;21,0;0,1;201,6;Episódico/Epidêmico
1;17;TO;Tocantins;1713700;Monte Santo do Tocantins;0,7;9,3;0,0;0,0;0,0;2,3;34,7;0,0;73,6;Episódico
1;17;TO;Tocantins;1713809;Palmeiras do Tocantins;1,3;23,3;0,0;0,0;0,0;2,7;35,0;0,0;56,1;Episódico
1;17;TO;Tocantins;1713957;Muricilândia;3,3;14,3;0,0;0,3;0,7;2,3;41,0;0,0;294,7;Episódico
1;17;TO;Tocantins;1714203;Natividade;9,7;20,0;0,3;2,7;1,0;3,3;14,3;0,5;862,7;Episódico/Epidêmico
1;17;TO;Tocantins;1714302;Nazaré;2,0;15,3;0,0;0,0;0,0;1,7;33,0;0,1;312,0;Episódico
1;17;TO;Tocantins;1714880;Nova Olinda;9,3;37,3;0,3;1,3;1,3;2,7;4,3;0,5;711,3;Episódico/Epidêmico
1;17;TO;Tocantins;1715002;Nova Rosalândia;5,0;18,3;0,0;0,3;0,3;2,7;24,3;0,0;333,1;Episódico
1;17;TO;Tocantins;1715101;Novo Acordo;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
1;17;TO;Tocantins;1715150;Novo Alegre;14,0;21,0;0,7;1,7;0,3;4,0;17,3;0,3;2804,9;Episódico/Epidêmico
1;17;TO;Tocantins;1715259;Novo Jardim;18,0;35,3;0,3;1,7;0,3;4,0;14,0;0,1;2249,4;Episódico/Epidêmico
1;17;TO;Tocantins;1715507;Oliveira de Fátima;8,7;10,3;0,3;1,7;0,7;2,7;26,0;0,1;4354,4;Episódico
1;17;TO;Tocantins;1715705;Palmeirante;2,0;7,3;0,0;0,3;0,3;1,3;44,3;0,0;79,7;Episódico
1;17;TO;Tocantins;1715754;Palmeirópolis;4,3;24,3;0,0;0,7;0,3;3,7;19,7;0,0;229,8;Episódico/Epidêmico
1;17;TO;Tocantins;1716109;Paraíso do Tocantins;255,0;22,0;1,3;23,3;1,0;1,3;2,0;18,2;5104,6;Epidêmico
1;17;TO;Tocantins;1716208;Paranã;1,7;18,3;0,0;0,0;0,0;2,0;42,0;0,0;28,4;Episódico
1;17;TO;Tocantins;1716307;Pau D'Arco;10,0;22,7;0,0;0,7;0,3;2,0;37,7;0,2;783,0;Episódico
